Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,City,State,Region,Product ID,Category,Sub-Category,Product Name,Row ID,Postal Code,Sales,Quantity,Profit,Profit_year,Profit_month,Profit_day,Profit_dayofweek,Profit_quarter,Order Date_year,Order Date_month,Order Date_day,Order Date_dayofweek,Order Date_quarter,Ship Date_year,Ship Date_month,Ship Date_day,Ship Date_dayofweek,Ship Date_quarter,Ship Mode_Same Day,Ship Mode_Second Class,Ship Mode_Standard Class,Segment_Corporate,Segment_Home Office,Region_East,Region_South,Region_West,Category_Office Supplies,Category_Technology
US-2017-129441,2017-09-07,2017-09-11,Standard Class,JC-15340,Jasper Cacioppo,Consumer,Los Angeles,California,West,FUR-FU-10000448,Furniture,Furnishings,Tenex Chairmats For Use With Carpeted Floors,1970-01-01 00:00:00.000000533,1970-01-01 00:00:00.000090032,1970-01-01 00:00:00.000000047,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000002,1970,1,1,3,1,2017,9,7,3,3,2017,9,11,0,3,False,False,True,False,False,False,False,True,False,False
CA-2016-168753,2016-05-29,2016-06-01,Second Class,RL-19615,Rob Lucas,Consumer,Montgomery,Alabama,South,TEC-PH-10000984,Technology,Phones,Panasonic KX-TG9471B,1970-01-01 00:00:00.000000534,1970-01-01 00:00:00.000036116,1970-01-01 00:00:00.000000979,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000274,1970,1,1,3,1,2016,5,29,6,2,2016,6,1,2,2,False,True,False,False,False,False,True,False,False,True
CA-2016-168753,2016-05-29,2016-06-01,Second Class,RL-19615,Rob Lucas,Consumer,Montgomery,Alabama,South,OFF-BI-10002557,Office Supplies,Binders,Presstex Flexible Ring Binders,1970-01-01 00:00:00.000000535,1970-01-01 00:00:00.000036116,1970-01-01 00:00:00.000000022,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000011,1970,1,1,3,1,2016,5,29,6,2,2016,6,1,2,2,False,True,False,False,False,False,True,False,True,False
CA-2016-126613,2016-07-10,2016-07-16,Standard Class,AA-10375,Allen Armold,Consumer,Mesa,Arizona,West,OFF-ST-10001325,Office Supplies,Storage,Sterilite Officeware Hinged File Box,1970-01-01 00:00:00.000000536,1970-01-01 00:00:00.000085204,1970-01-01 00:00:00.000000016,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000001,1970,1,1,3,1,2016,7,10,6,3,2016,7,16,5,3,False,False,True,False,False,False,False,True,True,False
US-2017-122637,2017-09-03,2017-09-08,Second Class,EP-13915,Emily Phan,Consumer,Chicago,Illinois,Central,OFF-BI-10002429,Office Supplies,Binders,"Premier Elliptical Ring Binder, Black",1970-01-01 00:00:00.000000537,1970-01-01 00:00:00.000060653,1970-01-01 00:00:00.000000042,1970-01-01 00:00:00.000000007,1969-12-31 23:59:59.999999932,1969,12,31,2,4,2017,9,3,6,3,2017,9,8,4,3,False,True,False,False,False,False,False,False,True,False
CA-2015-147851,2015-12-03,2015-12-08,Standard Class,MP-17470,Mark Packer,Home Office,New York City,New York,East,OFF-BI-10004528,Office Supplies,Binders,Cardinal Poly Pocket Divider Pockets for Ring Binders,1970-01-01 00:00:00.000000538,1970-01-01 00:00:00.000010009,1970-01-01 00:00:00.000000010,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000003,1970,1,1,3,1,2015,12,3,3,4,2015,12,8,1,4,False,False,True,False,True,True,False,False,True,False
CA-2015-134894,2015-12-07,2015-12-11,Standard Class,DK-12985,Darren Koutras,Consumer,Henderson,Kentucky,South,OFF-AP-10001271,Office Supplies,Appliances,Eureka The Boss Cordless Rechargeable Stick Vac,1970-01-01 00:00:00.000000539,1970-01-01 00:00:00.000042420,1970-01-01 00:00:00.000000152,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000041,1970,1,1,3,1,2015,12,7,0,4,2015,12,11,4,4,False,False,True,False,False,False,True,False,True,False
CA-2015-134894,2015-12-07,2015-12-11,Standard Class,DK-12985,Darren Koutras,Consumer,Henderson,Kentucky,South,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",1970-01-01 00:00:00.000000540,1970-01-01 00:00:00.000042420,1970-01-01 00:00:00.000000283,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000070,1970,1,1,3,1,2015,12,7,0,4,2015,12,11,4,4,False,False,True,False,False,False,True,False,False,False
CA-2014-140795,2014-02-01,2014-02-03,First Class,BD-11500,Bradley Drucker,Consumer,Green Bay,Wisconsin,Central,TEC-AC-10001432,Technology,Accessories,Enermax Aurora Lite Keyboard,1970-01-01 00:00:00.000000541,1970-01-01 00:00:00.000054302,1970-01-01 00:00:00.000000468,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000206,1970,1,1,3,1,2014,2,1,5,1,2014,2,3,0,1,False,False,False,False,False,False,False,False,False,True
CA-2016-136924,2016-07-14,2016-07-17,First Class,ES-14080,Erin Smith,Corporate,Tucson,Arizona,West,TEC-PH-10002262,Technology,Phones,LG Electronics Tone+ HBS-730 Bluetooth Headset,1970-01-01 00:00:00.000000542,1970-01-01 00:00:00.000085705,1970-01-01 00:00:00.000000380,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000038,1970,1,1,3,1,2016,7,14,3,3,2016,7,17,6,3,False,False,False,True,False,False,False,True,False,True
US-2015-120161,2015-12-18,2015-12-23,Standard Class,LM-17065,Liz MacKendrick,Consumer,Springfield,Ohio,East,OFF-ST-10001809,Office Supplies,Storage,Fellowes Officeware Wire Shelving,1970-01-01 00:00:00.000000543,1970-01-01 00:00:00.000045503,1970-01-01 00:00:00.000000646,1970-01-01 00:00:00.000000009,1969-12-31 23:59:59.999999855,1969,12,31,2,4,2015,12,18,4,4,2015,12,23,2,4,False,False,True,False,False,True,False,False,True,False
CA-2014-103849,2014-05-11,2014-05-16,Standard Class,PG-18895,Paul Gonzalez,Consumer,Fort Worth,Texas,Central,TEC-AC-10001465,Technology,Accessories,SanDisk Cruzer 64 GB USB Flash Drive,1970-01-01 00:00:00.000000544,1970-01-01 00:00:00.000076106,1970-01-01 00:00:00.000000058,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000007,1970,1,1,3,1,2014,5,11,6,2,2014,5,16,4,2,False,False,True,False,False,False,False,False,False,True
CA-2014-103849,2014-05-11,2014-05-16,Standard Class,PG-18895,Paul Gonzalez,Consumer,Fort Worth,Texas,Central,TEC-PH-10002597,Technology,Phones,Easy-staple paper,1970-01-01 00:00:00.000000545,1970-01-01 00:00:00.000076106,1970-01-01 00:00:00.000000100,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000006,1970,1,1,3,1,2014,5,11,6,2,2014,5,16,4,2,False,False,True,False,False,False,False,False,False,True
CA-2014-103849,2014-05-11,2014-05-16,Standard Class,PG-18895,Paul Gonzalez,Consumer,Fort Worth,Texas,Central,FUR-FU-10000723,Furniture,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",1970-01-01 00:00:00.000000546,1970-01-01 00:00:00.000076106,1970-01-01 00:00:00.000000066,1970-01-01 00:00:00.000000004,1969-12-31 23:59:59.999999916,1969,12,31,2,4,2014,5,11,6,2,2014,5,16,4,2,False,False,True,False,False,False,False,False,False,False
CA-2017-162929,2017-11-19,2017-11-22,First Class,AS-10135,Adrian Shami,Home Office,New York City,New York,East,OFF-BI-10000404,Office Supplies,Binders,Avery Printable Repositionable Plastic Tabs,1970-01-01 00:00:00.000000547,1970-01-01 00:00:00.000010035,1970-01-01 00:00:00.000000041,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000013,1970,1,1,3,1,2017,11,19,6,4,2017,11,22,2,4,False,False,False,False,True,True,False,False,True,False
CA-2017-162929,2017-11-19,2017-11-22,First Class,AS-10135,Adrian Shami,Home Office,New York City,New York,East,OFF-PA-10002986,Office Supplies,Paper,Xerox 1898,1970-01-01 00:00:00.000000548,1970-01-01 00:00:00.000010035,1970-01-01 00:00:00.000000013,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000006,1970,1,1,3,1,2017,11,19,6,4,2017,11,22,2,4,False,False,False,False,True,True,False,False,True,False
CA-2015-113173,2015-11-15,2015-11-17,Second Class,DK-13225,Dean Katz,Corporate,Chicago,Illinois,Central,OFF-ST-10000604,Office Supplies,Storage,Home/Office Personal File Carts,1970-01-01 00:00:00.000000549,1970-01-01 00:00:00.000060653,1970-01-01 00:00:00.000000250,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000015,1970,1,1,3,1,2015,11,15,6,4,2015,11,17,1,4,False,True,False,True,False,False,False,False,True,False
CA-2015-113173,2015-11-15,2015-11-17,Second Class,DK-13225,Dean Katz,Corporate,Chicago,Illinois,Central,OFF-BI-10004738,Office Supplies,Binders,Flexible Leather- Look Classic Collection Ring Binder,1970-01-01 00:00:00.000000550,1970-01-01 00:00:00.000060653,1970-01-01 00:00:00.000000011,1970-01-01 00:00:00.000000003,1969-12-31 23:59:59.999999983,1969,12,31,2,4,2015,11,15,6,4,2015,11,17,1,4,False,True,False,True,False,False,False,False,True,False
CA-2015-113173,2015-11-15,2015-11-17,Second Class,DK-13225,Dean Katz,Corporate,Chicago,Illinois,Central,OFF-SU-10001935,Office Supplies,Supplies,Staple remover,1970-01-01 00:00:00.000000551,1970-01-01 00:00:00.000060653,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000005,1969-12-31 23:59:59.999999999,1969,12,31,2,4,2015,11,15,6,4,2015,11,17,1,4,False,True,False,True,False,False,False,False,True,False
CA-2016-136406,2016-04-15,2016-04-17,Second Class,BD-11320,Bill Donatelli,Consumer,San Francisco,California,West,FUR-CH-10002024,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall,1970-01-01 00:00:00.000000552,1970-01-01 00:00:00.000094110,1970-01-01 00:00:00.000001121,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000000,1970,1,1,3,1,2016,4,15,4,2,2016,4,17,6,2,False,True,False,False,False,False,False,True,False,False
CA-2017-112774,2017-09-11,2017-09-12,First Class,RC-19960,Ryan Crowe,Consumer,Jacksonville,Florida,South,FUR-FU-10003039,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",1970-01-01 00:00:00.000000553,1970-01-01 00:00:00.000032216,1970-01-01 00:00:00.000000034,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000006,1970,1,1,3,1,2017,9,11,0,3,2017,9,12,1,3,False,False,False,False,False,False,True,False,False,False
CA-2017-101945,2017-11-24,2017-11-28,Standard Class,GT-14710,Greg Tran,Consumer,Houston,Texas,Central,OFF-FA-10004248,Office Supplies,Fasteners,Advantus T-Pin Paper Clips,1970-01-01 00:00:00.000000554,1970-01-01 00:00:00.000077070,1970-01-01 00:00:00.000000010,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000002,1970,1,1,3,1,2017,11,24,4,4,2017,11,28,1,4,False,False,True,False,False,False,False,False,True,False
CA-2017-100650,2017-06-29,2017-07-03,Second Class,DK-13225,Dean Katz,Corporate,Anaheim,California,West,OFF-ST-10001780,Office Supplies,Storage,Tennsco 16-Compartment Lockers with Coat Rack,1970-01-01 00:00:00.000000555,1970-01-01 00:00:00.000092804,1970-01-01 00:00:00.000001295,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000310,1970,1,1,3,1,2017,6,29,3,2,2017,7,3,0,3,False,True,False,True,False,False,False,True,True,False
CA-2014-155852,2014-03-03,2014-03-07,Second Class,AJ-10945,Ashley Jarboe,Consumer,Wilmington,North Carolina,South,OFF-AR-10003560,Office Supplies,Art,Zebra Zazzle Fluorescent Highlighters,1970-01-01 00:00:00.000000556,1970-01-01 00:00:00.000028403,1970-01-01 00:00:00.000000019,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000003,1970,1,1,3,1,2014,3,3,0,1,2014,3,7,4,1,False,True,False,False,False,False,True,False,True,False
CA-2016-113243,2016-06-10,2016-06-15,Standard Class,OT-18730,Olvera Toch,Consumer,Los Angeles,California,West,OFF-LA-10001297,Office Supplies,Labels,Avery 473,1970-01-01 00:00:00.000000557,1970-01-01 00:00:00.000090045,1970-01-01 00:00:00.000000020,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000009,1970,1,1,3,1,2016,6,10,4,2,2016,6,15,2,2,False,False,True,False,False,False,False,True,True,False
CA-2016-113243,2016-06-10,2016-06-15,Standard Class,OT-18730,Olvera Toch,Consumer,Los Angeles,California,West,FUR-TA-10004256,Furniture,Tables,Easy-staple paper,1970-01-01 00:00:00.000000558,1970-01-01 00:00:00.000090045,1970-01-01 00:00:00.000001335,1970-01-01 00:00:00.000000004,1969-12-31 23:59:59.999999783,1969,12,31,2,4,2016,6,10,4,2,2016,6,15,2,2,False,False,True,False,False,False,False,True,False,False
CA-2016-113243,2016-06-10,2016-06-15,Standard Class,OT-18730,Olvera Toch,Consumer,Los Angeles,California,West,OFF-PA-10003441,Office Supplies,Paper,Xerox 226,1970-01-01 00:00:00.000000559,1970-01-01 00:00:00.000090045,1970-01-01 00:00:00.000000032,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000015,1970,1,1,3,1,2016,6,10,4,2,2016,6,15,2,2,False,False,True,False,False,False,False,True,True,False
CA-2017-118731,2017-11-20,2017-11-22,Second Class,LP-17080,Liz Pelletier,Consumer,San Francisco,California,West,FUR-FU-10003347,Furniture,Furnishings,Coloredge Poster Frame,1970-01-01 00:00:00.000000560,1970-01-01 00:00:00.000094110,1970-01-01 00:00:00.000000042,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000016,1970,1,1,3,1,2017,11,20,0,4,2017,11,22,2,4,False,True,False,False,False,False,False,True,False,False
CA-2017-118731,2017-11-20,2017-11-22,Second Class,LP-17080,Liz Pelletier,Consumer,San Francisco,California,West,OFF-BI-10000069,Office Supplies,Binders,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",1970-01-01 00:00:00.000000561,1970-01-01 00:00:00.000094110,1970-01-01 00:00:00.000000084,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000027,1970,1,1,3,1,2017,11,20,0,4,2017,11,22,2,4,False,True,False,False,False,False,False,True,True,False
CA-2014-145576,2014-09-14,2014-09-18,Second Class,CA-12775,Cynthia Arntzen,Consumer,Tampa,Florida,South,OFF-AP-10003914,Office Supplies,Appliances,"Sanitaire Vibra Groomer IR Commercial Upright Vacuum, Replacement Belts",1970-01-01 00:00:00.000000562,1970-01-01 00:00:00.000033614,1970-01-01 00:00:00.000000013,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000001,1970,1,1,3,1,2014,9,14,6,3,2014,9,18,3,3,False,True,False,False,False,False,True,False,True,False
CA-2014-145576,2014-09-14,2014-09-18,Second Class,CA-12775,Cynthia Arntzen,Consumer,Tampa,Florida,South,FUR-FU-10004020,Furniture,Furnishings,Advantus Panel Wall Acrylic Frame,1970-01-01 00:00:00.000000563,1970-01-01 00:00:00.000033614,1970-01-01 00:00:00.000000013,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000003,1970,1,1,3,1,2014,9,14,6,3,2014,9,18,3,3,False,True,False,False,False,False,True,False,False,False
CA-2015-130736,2015-12-07,2015-12-09,First Class,JF-15490,Jeremy Farry,Consumer,Seattle,Washington,West,OFF-FA-10003467,Office Supplies,Fasteners,"Alliance Big Bands Rubber Bands, 12/Pack",1970-01-01 00:00:00.000000564,1970-01-01 00:00:00.000098105,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000000,1970,1,1,3,1,2015,12,7,0,4,2015,12,9,2,4,False,False,False,False,False,False,False,True,True,False
CA-2015-130736,2015-12-07,2015-12-09,First Class,JF-15490,Jeremy Farry,Consumer,Seattle,Washington,West,OFF-LA-10000634,Office Supplies,Labels,Avery 509,1970-01-01 00:00:00.000000565,1970-01-01 00:00:00.000098105,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000001,1970,1,1,3,1,2015,12,7,0,4,2015,12,9,2,4,False,False,False,False,False,False,False,True,True,False
CA-2017-137099,2017-12-07,2017-12-10,First Class,FP-14320,Frank Preis,Consumer,Los Angeles,California,West,TEC-PH-10002496,Technology,Phones,Cisco SPA301,1970-01-01 00:00:00.000000566,1970-01-01 00:00:00.000090008,1970-01-01 00:00:00.000000374,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000046,1970,1,1,3,1,2017,12,7,3,4,2017,12,10,6,4,False,False,False,False,False,False,False,True,False,True
CA-2017-156951,2017-10-01,2017-10-08,Standard Class,EB-13840,Ellis Ballard,Corporate,Seattle,Washington,West,OFF-PA-10004530,Office Supplies,Paper,Personal Creations Ink Jet Cards and Labels,1970-01-01 00:00:00.000000567,1970-01-01 00:00:00.000098105,1970-01-01 00:00:00.000000091,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000045,1970,1,1,3,1,2017,10,1,6,4,2017,10,8,6,4,False,False,True,True,False,False,False,True,True,False
CA-2017-156951,2017-10-01,2017-10-08,Standard Class,EB-13840,Ellis Ballard,Corporate,Seattle,Washington,West,OFF-BI-10001107,Office Supplies,Binders,"GBC White Gloss Covers, Plain Front",1970-01-01 00:00:00.000000568,1970-01-01 00:00:00.000098105,1970-01-01 00:00:00.000000081,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000027,1970,1,1,3,1,2017,10,1,6,4,2017,10,8,6,4,False,False,True,True,False,False,False,True,True,False
CA-2017-156951,2017-10-01,2017-10-08,Standard Class,EB-13840,Ellis Ballard,Corporate,Seattle,Washington,West,OFF-PA-10004451,Office Supplies,Paper,Xerox 222,1970-01-01 00:00:00.000000569,1970-01-01 00:00:00.000098105,1970-01-01 00:00:00.000000019,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000009,1970,1,1,3,1,2017,10,1,6,4,2017,10,8,6,4,False,False,True,True,False,False,False,True,True,False
CA-2017-156951,2017-10-01,2017-10-08,Standard Class,EB-13840,Ellis Ballard,Corporate,Seattle,Washington,West,FUR-CH-10004997,Furniture,Chairs,Hon Every-Day Series Multi-Task Chairs,1970-01-01 00:00:00.000000570,1970-01-01 00:00:00.000098105,1970-01-01 00:00:00.000000451,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000000,1970,1,1,3,1,2017,10,1,6,4,2017,10,8,6,4,False,False,True,True,False,False,False,True,False,False
CA-2017-164826,2017-12-28,2018-01-04,Standard Class,JF-15415,Jennifer Ferguson,Consumer,New York City,New York,East,OFF-LA-10001297,Office Supplies,Labels,Avery 473,1970-01-01 00:00:00.000000571,1970-01-01 00:00:00.000010024,1970-01-01 00:00:00.000000072,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000034,1970,1,1,3,1,2017,12,28,3,4,2018,1,4,3,1,False,False,True,False,False,True,False,False,True,False
CA-2017-164826,2017-12-28,2018-01-04,Standard Class,JF-15415,Jennifer Ferguson,Consumer,New York City,New York,East,OFF-FA-10000585,Office Supplies,Fasteners,OIC Bulk Pack Metal Binder Clips,1970-01-01 00:00:00.000000572,1970-01-01 00:00:00.000010024,1970-01-01 00:00:00.000000013,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000006,1970,1,1,3,1,2017,12,28,3,4,2018,1,4,3,1,False,False,True,False,False,True,False,False,True,False
CA-2017-164826,2017-12-28,2018-01-04,Standard Class,JF-15415,Jennifer Ferguson,Consumer,New York City,New York,East,OFF-BI-10001922,Office Supplies,Binders,Storex Dura Pro Binders,1970-01-01 00:00:00.000000573,1970-01-01 00:00:00.000010024,1970-01-01 00:00:00.000000033,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000011,1970,1,1,3,1,2017,12,28,3,4,2018,1,4,3,1,False,False,True,False,False,True,False,False,True,False
CA-2017-164826,2017-12-28,2018-01-04,Standard Class,JF-15415,Jennifer Ferguson,Consumer,New York City,New York,East,TEC-PH-10000347,Technology,Phones,Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple,1970-01-01 00:00:00.000000574,1970-01-01 00:00:00.000010024,1970-01-01 00:00:00.000000014,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000004,1970,1,1,3,1,2017,12,28,3,4,2018,1,4,3,1,False,False,True,False,False,True,False,False,False,True
CA-2016-127250,2016-11-03,2016-11-07,Standard Class,SF-20200,Sarah Foster,Consumer,Marysville,Washington,West,OFF-AR-10003394,Office Supplies,Art,Newell 332,1970-01-01 00:00:00.000000575,1970-01-01 00:00:00.000098270,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000002,1970,1,1,3,1,2016,11,3,3,4,2016,11,7,0,4,False,False,True,False,False,False,False,True,True,False
CA-2015-149713,2015-09-18,2015-09-22,Second Class,TG-21640,Trudy Glocke,Consumer,Long Beach,California,West,OFF-PA-10004530,Office Supplies,Paper,Personal Creations Ink Jet Cards and Labels,1970-01-01 00:00:00.000000576,1970-01-01 00:00:00.000090805,1970-01-01 00:00:00.000000160,1970-01-01 00:00:00.000000014,1970-01-01 00:00:00.000000078,1970,1,1,3,1,2015,9,18,4,3,2015,9,22,1,3,False,True,False,False,False,False,False,True,True,False
CA-2015-149713,2015-09-18,2015-09-22,Second Class,TG-21640,Trudy Glocke,Consumer,Long Beach,California,West,OFF-PA-10001450,Office Supplies,Paper,Rediform S.O.S. Phone Message Books,1970-01-01 00:00:00.000000577,1970-01-01 00:00:00.000090805,1970-01-01 00:00:00.000000019,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000009,1970,1,1,3,1,2015,9,18,4,3,2015,9,22,1,3,False,True,False,False,False,False,False,True,True,False
CA-2015-149713,2015-09-18,2015-09-22,Second Class,TG-21640,Trudy Glocke,Consumer,Long Beach,California,West,OFF-SU-10001574,Office Supplies,Supplies,Acme Value Line Scissors,1970-01-01 00:00:00.000000578,1970-01-01 00:00:00.000090805,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000002,1970,1,1,3,1,2015,9,18,4,3,2015,9,22,1,3,False,True,False,False,False,False,False,True,True,False
CA-2017-118640,2017-07-20,2017-07-26,Standard Class,CS-11950,Carlos Soltero,Consumer,Chicago,Illinois,Central,OFF-ST-10002974,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",1970-01-01 00:00:00.000000579,1970-01-01 00:00:00.000060610,1970-01-01 00:00:00.000000069,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000008,1970,1,1,3,1,2017,7,20,3,3,2017,7,26,2,3,False,False,True,False,False,False,False,False,True,False
CA-2017-118640,2017-07-20,2017-07-26,Standard Class,CS-11950,Carlos Soltero,Consumer,Chicago,Illinois,Central,FUR-FU-10001475,Furniture,Furnishings,"Contract Clock, 14"", Brown",1970-01-01 00:00:00.000000580,1970-01-01 00:00:00.000060610,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000001,1969-12-31 23:59:59.999999995,1969,12,31,2,4,2017,7,20,3,3,2017,7,26,2,3,False,False,True,False,False,False,False,False,False,False
CA-2015-132906,2015-09-10,2015-09-14,Standard Class,CC-12145,Charles Crestani,Consumer,Los Angeles,California,West,OFF-SU-10004498,Office Supplies,Supplies,Martin-Yale Premier Letter Opener,1970-01-01 00:00:00.000000581,1970-01-01 00:00:00.000090004,1970-01-01 00:00:00.000000051,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000001,1970,1,1,3,1,2015,9,10,3,3,2015,9,14,0,3,False,False,True,False,False,False,False,True,True,False
CA-2017-145233,2017-12-01,2017-12-05,Standard Class,DV-13465,Dianna Vittorini,Consumer,Denver,Colorado,West,TEC-PH-10004977,Technology,Phones,GE 30524EE4,1970-01-01 00:00:00.000000582,1970-01-01 00:00:00.000080219,1970-01-01 00:00:00.000000470,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000052,1970,1,1,3,1,2017,12,1,4,4,2017,12,5,1,4,False,False,True,False,False,False,False,True,False,True
CA-2017-145233,2017-12-01,2017-12-05,Standard Class,DV-13465,Dianna Vittorini,Consumer,Denver,Colorado,West,TEC-PH-10000586,Technology,Phones,AT&T SB67148 SynJ,1970-01-01 00:00:00.000000583,1970-01-01 00:00:00.000080219,1970-01-01 00:00:00.000000105,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000009,1970,1,1,3,1,2017,12,1,4,4,2017,12,5,1,4,False,False,True,False,False,False,False,True,False,True
CA-2017-145233,2017-12-01,2017-12-05,Standard Class,DV-13465,Dianna Vittorini,Consumer,Denver,Colorado,West,OFF-AP-10000358,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,1970-01-01 00:00:00.000000584,1970-01-01 00:00:00.000080219,1970-01-01 00:00:00.000000031,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000003,1970,1,1,3,1,2017,12,1,4,4,2017,12,5,1,4,False,False,True,False,False,False,False,True,True,False
CA-2017-145233,2017-12-01,2017-12-05,Standard Class,DV-13465,Dianna Vittorini,Consumer,Denver,Colorado,West,OFF-BI-10002764,Office Supplies,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge,1970-01-01 00:00:00.000000585,1970-01-01 00:00:00.000080219,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000007,1969-12-31 23:59:59.999999996,1969,12,31,2,4,2017,12,1,4,4,2017,12,5,1,4,False,False,True,False,False,False,False,True,True,False
CA-2017-145233,2017-12-01,2017-12-05,Standard Class,DV-13465,Dianna Vittorini,Consumer,Denver,Colorado,West,TEC-PH-10001254,Technology,Phones,Easy-staple paper,1970-01-01 00:00:00.000000586,1970-01-01 00:00:00.000080219,1970-01-01 00:00:00.000000406,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000030,1970,1,1,3,1,2017,12,1,4,4,2017,12,5,1,4,False,False,True,False,False,False,False,True,False,True
CA-2015-128139,2015-07-03,2015-07-09,Standard Class,BD-11725,Bruce Degenhardt,Consumer,Richmond,Kentucky,South,FUR-CH-10003956,Furniture,Chairs,Novimex High-Tech Fabric Mesh Task Chair,1970-01-01 00:00:00.000000587,1970-01-01 00:00:00.000040475,1970-01-01 00:00:00.000000070,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000004,1970,1,1,3,1,2015,7,3,4,3,2015,7,9,3,3,False,False,True,False,False,False,True,False,False,False
CA-2015-128139,2015-07-03,2015-07-09,Standard Class,BD-11725,Bruce Degenhardt,Consumer,Richmond,Kentucky,South,OFF-LA-10003930,Office Supplies,Labels,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",1970-01-01 00:00:00.000000588,1970-01-01 00:00:00.000040475,1970-01-01 00:00:00.000000294,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000144,1970,1,1,3,1,2015,7,3,4,3,2015,7,9,3,3,False,False,True,False,False,False,True,False,True,False
US-2016-156986,2016-03-20,2016-03-24,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,Salem,Oregon,West,TEC-PH-10003800,Technology,Phones,i.Sound Portable Power - 8000 mAh,1970-01-01 00:00:00.000000589,1970-01-01 00:00:00.000097301,1970-01-01 00:00:00.000000084,1970-01-01 00:00:00.000000002,1969-12-31 23:59:59.999999980,1969,12,31,2,4,2016,3,20,6,1,2016,3,24,3,1,False,False,True,False,False,False,False,True,False,True
