Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Order Date_year,Order Date_month,Order Date_day,Order Date_dayofweek,Order Date_quarter,Ship Date_year,Ship Date_month,Ship Date_day,Ship Date_dayofweek,Ship Date_quarter,Sales_log,Sales_sqrt,Quantity_sqrt,Discount_sqrt,Ship Mode_Same Day,Ship Mode_Second Class,Ship Mode_Standard Class,Segment_Corporate,Segment_Home Office,Region_East,Region_South,Region_West,Category_Office Supplies,Category_Technology
558,CA-2016-113243,2016-06-10,2016-06-15,Standard Class,OT-18730,Olvera Toch,Consumer,Los Angeles,California,90045,West,FUR-TA-10004256,Furniture,Tables,Easy-staple paper,1335.68,4,0.2,-217.048,2016,6,10,4,2,2016,6,15,2,2,7.197944206645099,36.546956097601345,2.0,0.4472135954999579,False,False,True,False,False,False,False,True,False,False
559,CA-2016-113243,2016-06-10,2016-06-15,Standard Class,OT-18730,Olvera Toch,Consumer,Los Angeles,California,90045,West,OFF-PA-10003441,Office Supplies,Paper,Xerox 226,32.4,5,0.0,15.552,2016,6,10,4,2,2016,6,15,2,2,3.5085558999826545,5.692099788303083,2.23606797749979,0.0,False,False,True,False,False,False,False,True,True,False
560,CA-2017-118731,2017-11-20,2017-11-22,Second Class,LP-17080,Liz Pelletier,Consumer,San Francisco,California,94110,West,FUR-FU-10003347,Furniture,Furnishings,Coloredge Poster Frame,42.6,3,0.0,16.614,2017,11,20,0,4,2017,11,22,2,4,3.775057150354989,6.526867548832288,1.7320508075688772,0.0,False,True,False,False,False,False,False,True,False,False
561,CA-2017-118731,2017-11-20,2017-11-22,Second Class,LP-17080,Liz Pelletier,Consumer,San Francisco,California,94110,West,OFF-BI-10000069,Office Supplies,Binders,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",84.056,7,0.2,27.3182,2017,11,20,0,4,2017,11,22,2,4,4.44330986309078,9.168205931369561,2.6457513110645907,0.4472135954999579,False,True,False,False,False,False,False,True,True,False
562,CA-2014-145576,2014-09-14,2014-09-18,Second Class,CA-12775,Cynthia Arntzen,Consumer,Tampa,Florida,33614,South,OFF-AP-10003914,Office Supplies,Appliances,"Sanitaire Vibra Groomer IR Commercial Upright Vacuum, Replacement Belts",13.0,5,0.2,1.3,2014,9,14,6,3,2014,9,18,3,3,2.6390573296152584,3.605551275463989,2.23606797749979,0.4472135954999579,False,True,False,False,False,False,True,False,True,False
563,CA-2014-145576,2014-09-14,2014-09-18,Second Class,CA-12775,Cynthia Arntzen,Consumer,Tampa,Florida,33614,South,FUR-FU-10004020,Furniture,Furnishings,Advantus Panel Wall Acrylic Frame,13.128,3,0.2,3.7743,2014,9,14,6,3,2014,9,18,3,3,2.648158643861604,3.623258202226278,1.7320508075688772,0.4472135954999579,False,True,False,False,False,False,True,False,False,False
564,CA-2015-130736,2015-12-07,2015-12-09,First Class,JF-15490,Jeremy Farry,Consumer,Seattle,Washington,98105,West,OFF-FA-10003467,Office Supplies,Fasteners,"Alliance Big Bands Rubber Bands, 12/Pack",3.96,2,0.0,0.0,2015,12,7,0,4,2015,12,9,2,4,1.601405740736836,1.98997487421324,1.4142135623730951,0.0,False,False,False,False,False,False,False,True,True,False
565,CA-2015-130736,2015-12-07,2015-12-09,First Class,JF-15490,Jeremy Farry,Consumer,Seattle,Washington,98105,West,OFF-LA-10000634,Office Supplies,Labels,Avery 509,2.61,1,0.0,1.2006,2015,12,7,0,4,2015,12,9,2,4,1.2837077723447896,1.6155494421403511,1.0,0.0,False,False,False,False,False,False,False,True,True,False
566,CA-2017-137099,2017-12-07,2017-12-10,First Class,FP-14320,Frank Preis,Consumer,Los Angeles,California,90008,West,TEC-PH-10002496,Technology,Phones,Cisco SPA301,374.376,3,0.2,46.797,2017,12,7,3,4,2017,12,10,6,4,5.92792819030261,19.348798412304575,1.7320508075688772,0.4472135954999579,False,False,False,False,False,False,False,True,False,True
567,CA-2017-156951,2017-10-01,2017-10-08,Standard Class,EB-13840,Ellis Ballard,Corporate,Seattle,Washington,98105,West,OFF-PA-10004530,Office Supplies,Paper,Personal Creations Ink Jet Cards and Labels,91.84,8,0.0,45.0016,2017,10,1,6,4,2017,10,8,6,4,4.530877581406236,9.58331884056875,2.8284271247461903,0.0,False,False,True,True,False,False,False,True,True,False
568,CA-2017-156951,2017-10-01,2017-10-08,Standard Class,EB-13840,Ellis Ballard,Corporate,Seattle,Washington,98105,West,OFF-BI-10001107,Office Supplies,Binders,"GBC White Gloss Covers, Plain Front",81.088,7,0.2,27.3672,2017,10,1,6,4,2017,10,8,6,4,4.407791842559908,9.004887561763333,2.6457513110645907,0.4472135954999579,False,False,True,True,False,False,False,True,True,False
569,CA-2017-156951,2017-10-01,2017-10-08,Standard Class,EB-13840,Ellis Ballard,Corporate,Seattle,Washington,98105,West,OFF-PA-10004451,Office Supplies,Paper,Xerox 222,19.44,3,0.0,9.3312,2017,10,1,6,4,2017,10,8,6,4,3.017493765335504,4.409081537009721,1.7320508075688772,0.0,False,False,True,True,False,False,False,True,True,False
570,CA-2017-156951,2017-10-01,2017-10-08,Standard Class,EB-13840,Ellis Ballard,Corporate,Seattle,Washington,98105,West,FUR-CH-10004997,Furniture,Chairs,Hon Every-Day Series Multi-Task Chairs,451.152,3,0.2,0.0,2017,10,1,6,4,2017,10,8,6,4,6.1140184064875545,21.240338980345864,1.7320508075688772,0.4472135954999579,False,False,True,True,False,False,False,True,False,False
571,CA-2017-164826,2017-12-28,2018-01-04,Standard Class,JF-15415,Jennifer Ferguson,Consumer,New York City,New York,10024,East,OFF-LA-10001297,Office Supplies,Labels,Avery 473,72.45,7,0.0,34.776,2017,12,28,3,4,2018,1,4,3,1,4.296604902619887,8.511756575466665,2.6457513110645907,0.0,False,False,True,False,False,True,False,False,True,False
572,CA-2017-164826,2017-12-28,2018-01-04,Standard Class,JF-15415,Jennifer Ferguson,Consumer,New York City,New York,10024,East,OFF-FA-10000585,Office Supplies,Fasteners,OIC Bulk Pack Metal Binder Clips,13.96,4,0.0,6.4216,2017,12,28,3,4,2018,1,4,3,1,2.7053799725463312,3.736308338453881,2.0,0.0,False,False,True,False,False,True,False,False,True,False
573,CA-2017-164826,2017-12-28,2018-01-04,Standard Class,JF-15415,Jennifer Ferguson,Consumer,New York City,New York,10024,East,OFF-BI-10001922,Office Supplies,Binders,Storex Dura Pro Binders,33.264,7,0.2,11.2266,2017,12,28,3,4,2018,1,4,3,1,3.53409524031307,5.767495123535,2.6457513110645907,0.4472135954999579,False,False,True,False,False,True,False,False,True,False
574,CA-2017-164826,2017-12-28,2018-01-04,Standard Class,JF-15415,Jennifer Ferguson,Consumer,New York City,New York,10024,East,TEC-PH-10000347,Technology,Phones,Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple,14.85,3,0.0,4.0095,2017,12,28,3,4,2018,1,4,3,1,2.7631695003232895,3.8535697735995385,1.7320508075688772,0.0,False,False,True,False,False,True,False,False,False,True
575,CA-2016-127250,2016-11-03,2016-11-07,Standard Class,SF-20200,Sarah Foster,Consumer,Marysville,Washington,98270,West,OFF-AR-10003394,Office Supplies,Art,Newell 332,8.82,3,0.0,2.3814,2016,11,3,3,4,2016,11,7,0,4,2.2844211223663744,2.9698484809834995,1.7320508075688772,0.0,False,False,True,False,False,False,False,True,True,False
576,CA-2015-149713,2015-09-18,2015-09-22,Second Class,TG-21640,Trudy Glocke,Consumer,Long Beach,California,90805,West,OFF-PA-10004530,Office Supplies,Paper,Personal Creations Ink Jet Cards and Labels,160.72,14,0.0,78.7528,2015,9,18,4,3,2015,9,22,1,3,5.08586644477257,12.677539193392382,3.7416573867739413,0.0,False,True,False,False,False,False,False,True,True,False
577,CA-2015-149713,2015-09-18,2015-09-22,Second Class,TG-21640,Trudy Glocke,Consumer,Long Beach,California,90805,West,OFF-PA-10001450,Office Supplies,Paper,Rediform S.O.S. Phone Message Books,19.92,4,0.0,9.7608,2015,9,18,4,3,2015,9,22,1,3,3.040705639196722,4.46318272088428,2.0,0.0,False,True,False,False,False,False,False,True,True,False
578,CA-2015-149713,2015-09-18,2015-09-22,Second Class,TG-21640,Trudy Glocke,Consumer,Long Beach,California,90805,West,OFF-SU-10001574,Office Supplies,Supplies,Acme Value Line Scissors,7.3,2,0.0,2.19,2015,9,18,4,3,2015,9,22,1,3,2.1162555148025524,2.701851217221259,1.4142135623730951,0.0,False,True,False,False,False,False,False,True,True,False
579,CA-2017-118640,2017-07-20,2017-07-26,Standard Class,CS-11950,Carlos Soltero,Consumer,Chicago,Illinois,60610,Central,OFF-ST-10002974,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",69.712,2,0.2,8.714,2017,7,20,3,3,2017,7,26,2,3,4.258615289758647,8.349371233811562,1.4142135623730951,0.4472135954999579,False,False,True,False,False,False,False,False,True,False
580,CA-2017-118640,2017-07-20,2017-07-26,Standard Class,CS-11950,Carlos Soltero,Consumer,Chicago,Illinois,60610,Central,FUR-FU-10001475,Furniture,Furnishings,"Contract Clock, 14"", Brown",8.792,1,0.6,-5.7148,2017,7,20,3,3,2017,7,26,2,3,2.2815657257699704,2.965130688519479,1.0,0.7745966692414834,False,False,True,False,False,False,False,False,False,False
581,CA-2015-132906,2015-09-10,2015-09-14,Standard Class,CC-12145,Charles Crestani,Consumer,Los Angeles,California,90004,West,OFF-SU-10004498,Office Supplies,Supplies,Martin-Yale Premier Letter Opener,51.52,4,0.0,1.5456,2015,9,10,3,3,2015,9,14,0,3,3.9611940494345954,7.177743377970544,2.0,0.0,False,False,True,False,False,False,False,True,True,False
582,CA-2017-145233,2017-12-01,2017-12-05,Standard Class,DV-13465,Dianna Vittorini,Consumer,Denver,Colorado,80219,West,TEC-PH-10004977,Technology,Phones,GE 30524EE4,470.376,3,0.2,52.9173,2017,12,1,4,4,2017,12,5,1,4,6.155656077029466,21.688153448368997,1.7320508075688772,0.4472135954999579,False,False,True,False,False,False,False,True,False,True
583,CA-2017-145233,2017-12-01,2017-12-05,Standard Class,DV-13465,Dianna Vittorini,Consumer,Denver,Colorado,80219,West,TEC-PH-10000586,Technology,Phones,AT&T SB67148 SynJ,105.584,2,0.2,9.2386,2017,12,1,4,4,2017,12,5,1,4,4.668933406657911,10.275407534497111,1.4142135623730951,0.4472135954999579,False,False,True,False,False,False,False,True,False,True
584,CA-2017-145233,2017-12-01,2017-12-05,Standard Class,DV-13465,Dianna Vittorini,Consumer,Denver,Colorado,80219,West,OFF-AP-10000358,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,31.152,3,0.2,3.5046,2017,12,1,4,4,2017,12,5,1,4,3.4704746571469,5.58139767441812,1.7320508075688772,0.4472135954999579,False,False,True,False,False,False,False,True,True,False
585,CA-2017-145233,2017-12-01,2017-12-05,Standard Class,DV-13465,Dianna Vittorini,Consumer,Denver,Colorado,80219,West,OFF-BI-10002764,Office Supplies,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge,6.783,7,0.7,-4.7481,2017,12,1,4,4,2017,12,5,1,4,2.051941867977251,2.6044193210771573,2.6457513110645907,0.8366600265340756,False,False,True,False,False,False,False,True,True,False
586,CA-2017-145233,2017-12-01,2017-12-05,Standard Class,DV-13465,Dianna Vittorini,Consumer,Denver,Colorado,80219,West,TEC-PH-10001254,Technology,Phones,Easy-staple paper,406.368,4,0.2,30.4776,2017,12,1,4,4,2017,12,5,1,4,6.009716953825067,20.158571377952356,2.0,0.4472135954999579,False,False,True,False,False,False,False,True,False,True
587,CA-2015-128139,2015-07-03,2015-07-09,Standard Class,BD-11725,Bruce Degenhardt,Consumer,Richmond,Kentucky,40475,South,FUR-CH-10003956,Furniture,Chairs,Novimex High-Tech Fabric Mesh Task Chair,70.98,1,0.0,4.9686,2015,7,3,4,3,2015,7,9,3,3,4.276388302650885,8.424962907930219,1.0,0.0,False,False,True,False,False,False,True,False,False,False
588,CA-2015-128139,2015-07-03,2015-07-09,Standard Class,BD-11725,Bruce Degenhardt,Consumer,Richmond,Kentucky,40475,South,OFF-LA-10003930,Office Supplies,Labels,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",294.93,3,0.0,144.5157,2015,7,3,4,3,2015,7,9,3,3,5.6901229398702355,17.173526137634052,1.7320508075688772,0.0,False,False,True,False,False,False,True,False,True,False
589,US-2016-156986,2016-03-20,2016-03-24,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,Salem,Oregon,97301,West,TEC-PH-10003800,Technology,Phones,i.Sound Portable Power - 8000 mAh,84.784,2,0.2,-20.1362,2016,3,20,6,1,2016,3,24,3,1,4.451832508917844,9.207822761109165,1.4142135623730951,0.4472135954999579,False,False,True,False,False,False,False,True,False,True
590,US-2016-156986,2016-03-20,2016-03-24,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,Salem,Oregon,97301,West,OFF-PA-10002005,Office Supplies,Paper,Xerox 225,20.736,4,0.2,7.2576,2016,3,20,6,1,2016,3,24,3,1,3.0789698721240466,4.553679830642467,2.0,0.4472135954999579,False,False,True,False,False,False,False,True,True,False
591,US-2016-156986,2016-03-20,2016-03-24,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,Salem,Oregon,97301,West,OFF-BI-10002498,Office Supplies,Binders,Clear Mylar Reinforcing Strips,16.821,3,0.7,-12.8961,2016,3,20,6,1,2016,3,24,3,1,2.880377537190962,4.10134124403225,1.7320508075688772,0.8366600265340756,False,False,True,False,False,False,False,True,True,False
592,US-2016-156986,2016-03-20,2016-03-24,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,Salem,Oregon,97301,West,OFF-PA-10004101,Office Supplies,Paper,Xerox 1894,10.368,2,0.2,3.6288,2016,3,20,6,1,2016,3,24,3,1,2.4308023907947995,3.219937887599697,1.4142135623730951,0.4472135954999579,False,False,True,False,False,False,False,True,True,False
593,CA-2014-135405,2014-01-09,2014-01-13,Standard Class,MS-17830,Melanie Seite,Consumer,Laredo,Texas,78041,Central,OFF-AR-10004078,Office Supplies,Art,Newell 312,9.344,2,0.2,1.168,2014,1,9,3,1,2014,1,13,0,1,2.3364066414695563,3.056795707926848,1.4142135623730951,0.4472135954999579,False,False,True,False,False,False,False,False,True,False
594,CA-2014-135405,2014-01-09,2014-01-13,Standard Class,MS-17830,Melanie Seite,Consumer,Laredo,Texas,78041,Central,TEC-AC-10001266,Technology,Accessories,Memorex Micro Travel Drive 8 GB,31.2,3,0.2,9.75,2014,1,9,3,1,2014,1,13,0,1,3.4719664525503626,5.585696017507576,1.7320508075688772,0.4472135954999579,False,False,True,False,False,False,False,False,False,True
595,CA-2014-131450,2014-08-08,2014-08-15,Standard Class,LR-16915,Lena Radford,Consumer,San Diego,California,92024,West,OFF-AP-10004708,Office Supplies,Appliances,Fellowes Superior 10 Outlet Split Surge Protector,76.12,2,0.0,22.0748,2014,8,8,4,3,2014,8,15,4,3,4.34536265030229,8.724677644474895,1.4142135623730951,0.0,False,False,True,False,False,False,False,True,True,False
596,CA-2014-131450,2014-08-08,2014-08-15,Standard Class,LR-16915,Lena Radford,Consumer,San Diego,California,92024,West,TEC-CO-10004115,Technology,Copiers,Sharp AL-1530CS Digital Copier,1199.976,3,0.2,434.9913,2014,8,8,4,3,2014,8,15,4,3,7.090889838533103,34.64066973948397,1.7320508075688772,0.4472135954999579,False,False,True,False,False,False,False,True,False,True
597,CA-2014-131450,2014-08-08,2014-08-15,Standard Class,LR-16915,Lena Radford,Consumer,San Diego,California,92024,West,TEC-PH-10002398,Technology,Phones,AT&T 1070 Corded Phone,445.96,5,0.2,55.745,2014,8,8,4,3,2014,8,15,4,3,6.1024691051508935,21.117765033260504,2.23606797749979,0.4472135954999579,False,False,True,False,False,False,False,True,False,True
598,CA-2014-131450,2014-08-08,2014-08-15,Standard Class,LR-16915,Lena Radford,Consumer,San Diego,California,92024,West,FUR-FU-10001979,Furniture,Furnishings,Dana Halogen Swing-Arm Architect Lamp,327.76,8,0.0,91.7728,2014,8,8,4,3,2014,8,15,4,3,5.795328001280299,18.10414317221337,2.8284271247461903,0.0,False,False,True,False,False,False,False,True,False,False
599,CA-2016-120180,2016-07-14,2016-07-16,First Class,TP-21130,Theone Pippenger,Consumer,Philadelphia,Pennsylvania,19134,East,OFF-SU-10004115,Office Supplies,Supplies,Acme Stainless Steel Office Snips,11.632,2,0.2,1.0178,2016,7,14,3,3,2016,7,16,5,3,2.536233276953341,3.410571799566753,1.4142135623730951,0.4472135954999579,False,False,False,False,False,True,False,False,True,False
600,US-2016-100720,2016-07-16,2016-07-21,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,Philadelphia,Pennsylvania,19120,East,TEC-PH-10001425,Technology,Phones,Mophie Juice Pack Helium for iPhone,143.982,3,0.4,-28.7964,2016,7,16,5,3,2016,7,21,3,3,4.976609596783789,11.999249976561035,1.7320508075688772,0.6324555320336759,False,False,True,False,False,True,False,False,False,True
601,US-2016-100720,2016-07-16,2016-07-21,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,Philadelphia,Pennsylvania,19120,East,TEC-PH-10003963,Technology,Phones,GE 2-Jack Phone Line Splitter,494.376,4,0.4,-115.3544,2016,7,16,5,3,2016,7,21,3,3,6.205317070181284,22.234567681877692,2.0,0.6324555320336759,False,False,True,False,False,True,False,False,False,True
602,US-2016-100720,2016-07-16,2016-07-21,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,Philadelphia,Pennsylvania,19120,East,OFF-SU-10001574,Office Supplies,Supplies,Acme Value Line Scissors,5.84,2,0.2,0.73,2016,7,16,5,3,2016,7,21,3,3,1.922787731634459,2.4166091947189146,1.4142135623730951,0.4472135954999579,False,False,True,False,False,True,False,False,True,False
603,CA-2014-149958,2014-03-15,2014-03-19,Standard Class,AS-10240,Alan Shonely,Consumer,Tampa,Florida,33614,South,OFF-ST-10001490,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",142.776,1,0.2,17.847,2014,3,15,5,1,2014,3,19,2,1,4.968256532887749,11.948891161944694,1.0,0.4472135954999579,False,False,True,False,False,False,True,False,True,False
604,CA-2014-149958,2014-03-15,2014-03-19,Standard Class,AS-10240,Alan Shonely,Consumer,Tampa,Florida,33614,South,FUR-FU-10001756,Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",45.696,3,0.2,5.1408,2014,3,15,5,1,2014,3,19,2,1,3.8436585079014898,6.759881655768835,1.7320508075688772,0.4472135954999579,False,False,True,False,False,False,True,False,False,False
605,CA-2014-149958,2014-03-15,2014-03-19,Standard Class,AS-10240,Alan Shonely,Consumer,Tampa,Florida,33614,South,OFF-BI-10000773,Office Supplies,Binders,Insertable Tab Post Binder Dividers,7.218,3,0.7,-5.5338,2014,3,15,5,1,2014,3,19,2,1,2.106326870461218,2.6866335812685733,1.7320508075688772,0.8366600265340756,False,False,True,False,False,False,True,False,True,False
606,CA-2014-149958,2014-03-15,2014-03-19,Standard Class,AS-10240,Alan Shonely,Consumer,Tampa,Florida,33614,South,OFF-BI-10001543,Office Supplies,Binders,GBC VeloBinder Manual Binding System,43.188,4,0.7,-31.6712,2014,3,15,5,1,2014,3,19,2,1,3.7884532590100286,6.571757755730197,2.0,0.8366600265340756,False,False,True,False,False,False,True,False,True,False
607,CA-2014-149958,2014-03-15,2014-03-19,Standard Class,AS-10240,Alan Shonely,Consumer,Tampa,Florida,33614,South,OFF-PA-10002120,Office Supplies,Paper,Xerox 1889,131.904,3,0.2,47.8152,2014,3,15,5,1,2014,3,19,2,1,4.889627063084178,11.484946669445183,1.7320508075688772,0.4472135954999579,False,False,True,False,False,False,True,False,True,False
608,US-2014-105767,2014-05-23,2014-05-27,Standard Class,AR-10510,Andrew Roberts,Consumer,Philadelphia,Pennsylvania,19134,East,OFF-BI-10000848,Office Supplies,Binders,Angle-D Ring Binders,3.282,2,0.7,-2.6256,2014,5,23,4,2,2014,5,27,1,2,1.4544201901674911,1.811629101113139,1.4142135623730951,0.8366600265340756,False,False,True,False,False,True,False,False,True,False
609,US-2014-105767,2014-05-23,2014-05-27,Standard Class,AR-10510,Andrew Roberts,Consumer,Philadelphia,Pennsylvania,19134,East,OFF-AR-10001246,Office Supplies,Art,Newell 317,21.168,9,0.2,2.3814,2014,5,23,4,2,2014,5,27,1,2,3.0986498075606774,4.600869483043395,3.0,0.4472135954999579,False,False,True,False,False,True,False,False,True,False
610,US-2014-105767,2014-05-23,2014-05-27,Standard Class,AR-10510,Andrew Roberts,Consumer,Philadelphia,Pennsylvania,19134,East,TEC-PH-10003092,Technology,Phones,Motorola L804,55.188,2,0.4,-10.1178,2014,5,23,4,2,2014,5,27,1,2,4.028703210968663,7.428862631654996,1.4142135623730951,0.6324555320336759,False,False,True,False,False,True,False,False,False,True
611,CA-2016-161816,2016-04-28,2016-05-01,First Class,NB-18655,Nona Balk,Corporate,Dallas,Texas,75217,Central,TEC-PH-10003012,Technology,Phones,Nortel Meridian M3904 Professional Digital phone,369.576,3,0.2,41.5773,2016,4,28,3,2,2016,5,1,6,2,5.915058551905356,19.224359547199487,1.7320508075688772,0.4472135954999579,False,False,False,True,False,False,False,False,False,True
612,CA-2016-161816,2016-04-28,2016-05-01,First Class,NB-18655,Nona Balk,Corporate,Dallas,Texas,75217,Central,OFF-LA-10004345,Office Supplies,Labels,Avery 493,15.712,4,0.2,5.6956,2016,4,28,3,2,2016,5,1,6,2,2.8161270242542646,3.9638365253879986,2.0,0.4472135954999579,False,False,False,True,False,False,False,False,True,False
613,CA-2016-121223,2016-09-11,2016-09-13,Second Class,GD-14590,Giulietta Dortch,Corporate,Philadelphia,Pennsylvania,19143,East,OFF-PA-10001204,Office Supplies,Paper,Xerox 1972,8.448,2,0.2,2.64,2016,9,11,6,3,2016,9,13,1,3,2.245803078895061,2.906544339933592,1.4142135623730951,0.4472135954999579,False,True,False,True,False,True,False,False,True,False
614,CA-2016-121223,2016-09-11,2016-09-13,Second Class,GD-14590,Giulietta Dortch,Corporate,Philadelphia,Pennsylvania,19143,East,TEC-PH-10004667,Technology,Phones,Cisco 8x8 Inc. 6753i IP Business Phone System,728.946,9,0.4,-157.9383,2016,9,11,6,3,2016,9,13,1,3,6.592970558803589,26.998999981480797,3.0,0.6324555320336759,False,True,False,True,False,True,False,False,False,True
615,CA-2017-138611,2017-11-14,2017-11-17,Second Class,CK-12595,Clytie Kelty,Consumer,Grove City,Ohio,43123,East,TEC-PH-10000011,Technology,Phones,PureGear Roll-On Screen Protector,119.94,10,0.4,15.992,2017,11,14,1,4,2017,11,17,4,4,4.795294554845067,10.951712194903589,3.1622776601683795,0.6324555320336759,False,True,False,False,False,True,False,False,False,True
616,CA-2017-138611,2017-11-14,2017-11-17,Second Class,CK-12595,Clytie Kelty,Consumer,Grove City,Ohio,43123,East,OFF-BI-10002949,Office Supplies,Binders,Prestige Round Ring Binders,3.648,2,0.7,-2.7968,2017,11,14,1,4,2017,11,17,4,4,1.53643701954961,1.9099738218101316,1.4142135623730951,0.8366600265340756,False,True,False,False,False,True,False,False,True,False
617,CA-2017-117947,2017-08-18,2017-08-23,Second Class,NG-18355,Nat Gilpin,Corporate,New York City,New York,10011,East,FUR-FU-10003849,Furniture,Furnishings,"DAX Metal Frame, Desktop, Stepped-Edge",40.48,2,0.0,15.7872,2017,8,18,4,3,2017,8,23,2,3,3.7252113833613265,6.362389488234746,1.4142135623730951,0.0,False,True,False,True,False,True,False,False,False,False
618,CA-2017-117947,2017-08-18,2017-08-23,Second Class,NG-18355,Nat Gilpin,Corporate,New York City,New York,10011,East,FUR-FU-10000010,Furniture,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",9.94,2,0.0,3.0814,2017,8,18,4,3,2017,8,23,2,3,2.392425796993835,3.152776554086889,1.4142135623730951,0.0,False,True,False,True,False,True,False,False,False,False
619,CA-2017-117947,2017-08-18,2017-08-23,Second Class,NG-18355,Nat Gilpin,Corporate,New York City,New York,10011,East,OFF-BI-10002824,Office Supplies,Binders,Recycled Easel Ring Binders,107.424,9,0.2,33.57,2017,8,18,4,3,2017,8,23,2,3,4.6860494667137145,10.364554983210809,3.0,0.4472135954999579,False,True,False,True,False,True,False,False,True,False
620,CA-2017-117947,2017-08-18,2017-08-23,Second Class,NG-18355,Nat Gilpin,Corporate,New York City,New York,10011,East,TEC-PH-10002538,Technology,Phones,Grandstream GXP1160 VoIP phone,37.91,1,0.0,10.9939,2017,8,18,4,3,2017,8,23,2,3,3.661251286996462,6.157109711544857,1.0,0.0,False,True,False,True,False,True,False,False,False,True
621,CA-2017-117947,2017-08-18,2017-08-23,Second Class,NG-18355,Nat Gilpin,Corporate,New York City,New York,10011,East,FUR-FU-10000521,Furniture,Furnishings,"Seth Thomas 14"" Putty-Colored Wall Clock",88.02,3,0.0,27.2862,2017,8,18,4,3,2017,8,23,2,3,4.488861063587708,9.381897462667133,1.7320508075688772,0.0,False,True,False,True,False,True,False,False,False,False
622,US-2014-111171,2014-12-26,2014-12-31,Standard Class,CA-12265,Christina Anderson,Consumer,Chicago,Illinois,60610,Central,OFF-BI-10002103,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",8.69,5,0.8,-14.773,2014,12,26,4,4,2014,12,31,2,4,2.2710944259026746,2.947880594596735,2.23606797749979,0.8944271909999159,False,False,True,False,False,False,False,False,True,False
623,CA-2015-138009,2015-11-29,2015-12-03,Standard Class,SF-20965,Sylvia Foulston,Corporate,Dearborn,Michigan,48126,Central,FUR-CH-10004853,Furniture,Chairs,"Global Manager's Adjustable Task Chair, Storm",301.96,2,0.0,87.5684,2015,11,29,6,4,2015,12,3,3,4,5.713600783593539,17.376996288196644,1.4142135623730951,0.0,False,False,True,True,False,False,False,False,False,False
624,CA-2015-138009,2015-11-29,2015-12-03,Standard Class,SF-20965,Sylvia Foulston,Corporate,Dearborn,Michigan,48126,Central,OFF-AP-10000179,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for up to 10 x 16 Room,555.21,5,0.1,178.901,2015,11,29,6,4,2015,12,3,3,4,6.321145920782435,23.56289455903073,2.23606797749979,0.31622776601683794,False,False,True,True,False,False,False,False,True,False
625,CA-2015-138009,2015-11-29,2015-12-03,Standard Class,SF-20965,Sylvia Foulston,Corporate,Dearborn,Michigan,48126,Central,OFF-ST-10001272,Office Supplies,Storage,"Mini 13-1/2 Capacity Data Binder Rack, Pearl",523.48,4,0.0,130.87,2015,11,29,6,4,2015,12,3,3,4,6.262407295555465,22.879685312521236,2.0,0.0,False,False,True,True,False,False,False,False,True,False
626,CA-2015-138009,2015-11-29,2015-12-03,Standard Class,SF-20965,Sylvia Foulston,Corporate,Dearborn,Michigan,48126,Central,OFF-AR-10004042,Office Supplies,Art,"BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain",161.82,9,0.0,46.9278,2015,11,29,6,4,2015,12,3,3,4,5.0926452961458315,12.720849028268514,3.0,0.0,False,False,True,True,False,False,False,False,True,False
627,CA-2017-163020,2017-09-15,2017-09-19,Standard Class,MO-17800,Meg O'Connel,Home Office,New York City,New York,10009,East,FUR-FU-10000221,Furniture,Furnishings,"Master Caster Door Stop, Brown",35.56,7,0.0,12.0904,2017,9,15,4,3,2017,9,19,1,3,3.5989547465859495,5.96322060635023,2.6457513110645907,0.0,False,False,True,False,True,True,False,False,False,False
