Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,City,State,Region,Product ID,Category,Sub-Category,Product Name,Row ID,Postal Code,Sales,Quantity,Discount,Profit
US-2016-139486,2016-05-21,2016-05-23,First Class,LH-17155,Logan Haushalter,Consumer,Los Angeles,California,West,TEC-AC-10003832,Technology,Accessories,Easy-staple paper,525.0,90032.0,66.26,2.0,0.0,27.1666
CA-2015-158792,2015-12-26,2016-01-02,Standard Class,BD-11605,Brian Dahlen,Consumer,Lawrence,Massachusetts,East,OFF-FA-10002815,Office Supplies,Fasteners,Staples,526.0,1841.0,22.2,5.0,0.0,10.434
CA-2017-113558,2017-10-21,2017-10-26,Standard Class,PH-18790,Patricia Hirasaki,Home Office,Lakeland,Florida,South,FUR-CH-10003379,Furniture,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs,527.0,33801.0,683.952,3.0,0.2,42.747
CA-2017-113558,2017-10-21,2017-10-26,Standard Class,PH-18790,Patricia Hirasaki,Home Office,Lakeland,Florida,South,FUR-FU-10001756,Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",528.0,33801.0,45.696,3.0,0.2,5.1408
US-2015-138303,2015-09-03,2015-09-07,Standard Class,MG-18145,Mike Gockenbach,Consumer,Philadelphia,Pennsylvania,East,OFF-ST-10004963,Office Supplies,Storage,Eldon Gobal File Keepers,529.0,19134.0,36.336,3.0,0.2,-7.2672
US-2015-138303,2015-09-03,2015-09-07,Standard Class,MG-18145,Mike Gockenbach,Consumer,Philadelphia,Pennsylvania,East,OFF-SU-10002881,Office Supplies,Supplies,Martin Yale Chadless Opener Electric Letter Opener,530.0,19134.0,666.248,1.0,0.2,-149.9058
US-2015-138303,2015-09-03,2015-09-07,Standard Class,MG-18145,Mike Gockenbach,Consumer,Philadelphia,Pennsylvania,East,OFF-EN-10001335,Office Supplies,Envelopes,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",531.0,19134.0,52.512,6.0,0.2,19.692
CA-2015-102848,2015-11-07,2015-11-09,Second Class,KB-16240,Karen Bern,Corporate,Los Angeles,California,West,FUR-CH-10000595,Furniture,Chairs,Safco Contoured Stacking Chairs,532.0,90036.0,190.72,1.0,0.2,11.92
US-2017-129441,2017-09-07,2017-09-11,Standard Class,JC-15340,Jasper Cacioppo,Consumer,Los Angeles,California,West,FUR-FU-10000448,Furniture,Furnishings,Tenex Chairmats For Use With Carpeted Floors,533.0,90032.0,47.94,3.0,0.0,2.397
CA-2016-168753,2016-05-29,2016-06-01,Second Class,RL-19615,Rob Lucas,Consumer,Montgomery,Alabama,South,TEC-PH-10000984,Technology,Phones,Panasonic KX-TG9471B,534.0,36116.0,979.95,5.0,0.0,274.386
CA-2016-168753,2016-05-29,2016-06-01,Second Class,RL-19615,Rob Lucas,Consumer,Montgomery,Alabama,South,OFF-BI-10002557,Office Supplies,Binders,Presstex Flexible Ring Binders,535.0,36116.0,22.75,5.0,0.0,11.375
CA-2016-126613,2016-07-10,2016-07-16,Standard Class,AA-10375,Allen Armold,Consumer,Mesa,Arizona,West,OFF-ST-10001325,Office Supplies,Storage,Sterilite Officeware Hinged File Box,536.0,85204.0,16.768,2.0,0.2,1.4672
US-2017-122637,2017-09-03,2017-09-08,Second Class,EP-13915,Emily Phan,Consumer,Chicago,Illinois,Central,OFF-BI-10002429,Office Supplies,Binders,"Premier Elliptical Ring Binder, Black",537.0,60653.0,42.616,7.0,0.8,-68.1856
CA-2015-147851,2015-12-03,2015-12-08,Standard Class,MP-17470,Mark Packer,Home Office,New York City,New York,East,OFF-BI-10004528,Office Supplies,Binders,Cardinal Poly Pocket Divider Pockets for Ring Binders,538.0,10009.0,10.752,4.0,0.2,3.36
CA-2015-134894,2015-12-07,2015-12-11,Standard Class,DK-12985,Darren Koutras,Consumer,Henderson,Kentucky,South,OFF-AP-10001271,Office Supplies,Appliances,Eureka The Boss Cordless Rechargeable Stick Vac,539.0,42420.0,152.94,3.0,0.0,41.2938
CA-2015-134894,2015-12-07,2015-12-11,Standard Class,DK-12985,Darren Koutras,Consumer,Henderson,Kentucky,South,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",540.0,42420.0,283.92,4.0,0.0,70.98
CA-2014-140795,2014-02-01,2014-02-03,First Class,BD-11500,Bradley Drucker,Consumer,Green Bay,Wisconsin,Central,TEC-AC-10001432,Technology,Accessories,Enermax Aurora Lite Keyboard,541.0,54302.0,468.9,6.0,0.0,206.316
CA-2016-136924,2016-07-14,2016-07-17,First Class,ES-14080,Erin Smith,Corporate,Tucson,Arizona,West,TEC-PH-10002262,Technology,Phones,LG Electronics Tone+ HBS-730 Bluetooth Headset,542.0,85705.0,380.864,8.0,0.2,38.0864
US-2015-120161,2015-12-18,2015-12-23,Standard Class,LM-17065,Liz MacKendrick,Consumer,Springfield,Ohio,East,OFF-ST-10001809,Office Supplies,Storage,Fellowes Officeware Wire Shelving,543.0,45503.0,646.776,9.0,0.2,-145.5246
CA-2014-103849,2014-05-11,2014-05-16,Standard Class,PG-18895,Paul Gonzalez,Consumer,Fort Worth,Texas,Central,TEC-AC-10001465,Technology,Accessories,SanDisk Cruzer 64 GB USB Flash Drive,544.0,76106.0,58.112,2.0,0.2,7.264
CA-2014-103849,2014-05-11,2014-05-16,Standard Class,PG-18895,Paul Gonzalez,Consumer,Fort Worth,Texas,Central,TEC-PH-10002597,Technology,Phones,Easy-staple paper,545.0,76106.0,100.792,1.0,0.2,6.2995
CA-2014-103849,2014-05-11,2014-05-16,Standard Class,PG-18895,Paul Gonzalez,Consumer,Fort Worth,Texas,Central,FUR-FU-10000723,Furniture,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",546.0,76106.0,66.112,4.0,0.6,-84.2928
CA-2017-162929,2017-11-19,2017-11-22,First Class,AS-10135,Adrian Shami,Home Office,New York City,New York,East,OFF-BI-10000404,Office Supplies,Binders,Avery Printable Repositionable Plastic Tabs,547.0,10035.0,41.28,6.0,0.2,13.932
CA-2017-162929,2017-11-19,2017-11-22,First Class,AS-10135,Adrian Shami,Home Office,New York City,New York,East,OFF-PA-10002986,Office Supplies,Paper,Xerox 1898,548.0,10035.0,13.36,2.0,0.0,6.4128
CA-2015-113173,2015-11-15,2015-11-17,Second Class,DK-13225,Dean Katz,Corporate,Chicago,Illinois,Central,OFF-ST-10000604,Office Supplies,Storage,Home/Office Personal File Carts,549.0,60653.0,250.272,9.0,0.2,15.642
CA-2015-113173,2015-11-15,2015-11-17,Second Class,DK-13225,Dean Katz,Corporate,Chicago,Illinois,Central,OFF-BI-10004738,Office Supplies,Binders,Flexible Leather- Look Classic Collection Ring Binder,550.0,60653.0,11.364,3.0,0.8,-17.046
CA-2015-113173,2015-11-15,2015-11-17,Second Class,DK-13225,Dean Katz,Corporate,Chicago,Illinois,Central,OFF-SU-10001935,Office Supplies,Supplies,Staple remover,551.0,60653.0,8.72,5.0,0.2,-1.744
CA-2016-136406,2016-04-15,2016-04-17,Second Class,BD-11320,Bill Donatelli,Consumer,San Francisco,California,West,FUR-CH-10002024,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall,552.0,94110.0,1121.568,2.0,0.2,0.0
CA-2017-112774,2017-09-11,2017-09-12,First Class,RC-19960,Ryan Crowe,Consumer,Jacksonville,Florida,South,FUR-FU-10003039,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",553.0,32216.0,34.504,1.0,0.2,6.0382
CA-2017-101945,2017-11-24,2017-11-28,Standard Class,GT-14710,Greg Tran,Consumer,Houston,Texas,Central,OFF-FA-10004248,Office Supplies,Fasteners,Advantus T-Pin Paper Clips,554.0,77070.0,10.824,3.0,0.2,2.5707
CA-2017-100650,2017-06-29,2017-07-03,Second Class,DK-13225,Dean Katz,Corporate,Anaheim,California,West,OFF-ST-10001780,Office Supplies,Storage,Tennsco 16-Compartment Lockers with Coat Rack,555.0,92804.0,1295.78,2.0,0.0,310.9872
CA-2014-155852,2014-03-03,2014-03-07,Second Class,AJ-10945,Ashley Jarboe,Consumer,Wilmington,North Carolina,South,OFF-AR-10003560,Office Supplies,Art,Zebra Zazzle Fluorescent Highlighters,556.0,28403.0,19.456,4.0,0.2,3.4048
CA-2016-113243,2016-06-10,2016-06-15,Standard Class,OT-18730,Olvera Toch,Consumer,Los Angeles,California,West,OFF-LA-10001297,Office Supplies,Labels,Avery 473,557.0,90045.0,20.7,2.0,0.0,9.936
CA-2016-113243,2016-06-10,2016-06-15,Standard Class,OT-18730,Olvera Toch,Consumer,Los Angeles,California,West,FUR-TA-10004256,Furniture,Tables,Easy-staple paper,558.0,90045.0,1335.68,4.0,0.2,-217.048
CA-2016-113243,2016-06-10,2016-06-15,Standard Class,OT-18730,Olvera Toch,Consumer,Los Angeles,California,West,OFF-PA-10003441,Office Supplies,Paper,Xerox 226,559.0,90045.0,32.4,5.0,0.0,15.552
CA-2017-118731,2017-11-20,2017-11-22,Second Class,LP-17080,Liz Pelletier,Consumer,San Francisco,California,West,FUR-FU-10003347,Furniture,Furnishings,Coloredge Poster Frame,560.0,94110.0,42.6,3.0,0.0,16.614
CA-2017-118731,2017-11-20,2017-11-22,Second Class,LP-17080,Liz Pelletier,Consumer,San Francisco,California,West,OFF-BI-10000069,Office Supplies,Binders,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",561.0,94110.0,84.056,7.0,0.2,27.3182
CA-2014-145576,2014-09-14,2014-09-18,Second Class,CA-12775,Cynthia Arntzen,Consumer,Tampa,Florida,South,OFF-AP-10003914,Office Supplies,Appliances,"Sanitaire Vibra Groomer IR Commercial Upright Vacuum, Replacement Belts",562.0,33614.0,13.0,5.0,0.2,1.3
CA-2014-145576,2014-09-14,2014-09-18,Second Class,CA-12775,Cynthia Arntzen,Consumer,Tampa,Florida,South,FUR-FU-10004020,Furniture,Furnishings,Advantus Panel Wall Acrylic Frame,563.0,33614.0,13.128,3.0,0.2,3.7743
CA-2015-130736,2015-12-07,2015-12-09,First Class,JF-15490,Jeremy Farry,Consumer,Seattle,Washington,West,OFF-FA-10003467,Office Supplies,Fasteners,"Alliance Big Bands Rubber Bands, 12/Pack",564.0,98105.0,3.96,2.0,0.0,0.0
CA-2015-130736,2015-12-07,2015-12-09,First Class,JF-15490,Jeremy Farry,Consumer,Seattle,Washington,West,OFF-LA-10000634,Office Supplies,Labels,Avery 509,565.0,98105.0,2.61,1.0,0.0,1.2006
CA-2017-137099,2017-12-07,2017-12-10,First Class,FP-14320,Frank Preis,Consumer,Los Angeles,California,West,TEC-PH-10002496,Technology,Phones,Cisco SPA301,566.0,90008.0,374.376,3.0,0.2,46.797
CA-2017-156951,2017-10-01,2017-10-08,Standard Class,EB-13840,Ellis Ballard,Corporate,Seattle,Washington,West,OFF-PA-10004530,Office Supplies,Paper,Personal Creations Ink Jet Cards and Labels,567.0,98105.0,91.84,8.0,0.0,45.0016
CA-2017-156951,2017-10-01,2017-10-08,Standard Class,EB-13840,Ellis Ballard,Corporate,Seattle,Washington,West,OFF-BI-10001107,Office Supplies,Binders,"GBC White Gloss Covers, Plain Front",568.0,98105.0,81.088,7.0,0.2,27.3672
CA-2017-156951,2017-10-01,2017-10-08,Standard Class,EB-13840,Ellis Ballard,Corporate,Seattle,Washington,West,OFF-PA-10004451,Office Supplies,Paper,Xerox 222,569.0,98105.0,19.44,3.0,0.0,9.3312
CA-2017-156951,2017-10-01,2017-10-08,Standard Class,EB-13840,Ellis Ballard,Corporate,Seattle,Washington,West,FUR-CH-10004997,Furniture,Chairs,Hon Every-Day Series Multi-Task Chairs,570.0,98105.0,451.152,3.0,0.2,0.0
CA-2017-164826,2017-12-28,2018-01-04,Standard Class,JF-15415,Jennifer Ferguson,Consumer,New York City,New York,East,OFF-LA-10001297,Office Supplies,Labels,Avery 473,571.0,10024.0,72.45,7.0,0.0,34.776
CA-2017-164826,2017-12-28,2018-01-04,Standard Class,JF-15415,Jennifer Ferguson,Consumer,New York City,New York,East,OFF-FA-10000585,Office Supplies,Fasteners,OIC Bulk Pack Metal Binder Clips,572.0,10024.0,13.96,4.0,0.0,6.4216
CA-2017-164826,2017-12-28,2018-01-04,Standard Class,JF-15415,Jennifer Ferguson,Consumer,New York City,New York,East,OFF-BI-10001922,Office Supplies,Binders,Storex Dura Pro Binders,573.0,10024.0,33.264,7.0,0.2,11.2266
CA-2017-164826,2017-12-28,2018-01-04,Standard Class,JF-15415,Jennifer Ferguson,Consumer,New York City,New York,East,TEC-PH-10000347,Technology,Phones,Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple,574.0,10024.0,14.85,3.0,0.0,4.0095
CA-2016-127250,2016-11-03,2016-11-07,Standard Class,SF-20200,Sarah Foster,Consumer,Marysville,Washington,West,OFF-AR-10003394,Office Supplies,Art,Newell 332,575.0,98270.0,8.82,3.0,0.0,2.3814
CA-2015-149713,2015-09-18,2015-09-22,Second Class,TG-21640,Trudy Glocke,Consumer,Long Beach,California,West,OFF-PA-10004530,Office Supplies,Paper,Personal Creations Ink Jet Cards and Labels,576.0,90805.0,160.72,14.0,0.0,78.7528
CA-2015-149713,2015-09-18,2015-09-22,Second Class,TG-21640,Trudy Glocke,Consumer,Long Beach,California,West,OFF-PA-10001450,Office Supplies,Paper,Rediform S.O.S. Phone Message Books,577.0,90805.0,19.92,4.0,0.0,9.7608
CA-2015-149713,2015-09-18,2015-09-22,Second Class,TG-21640,Trudy Glocke,Consumer,Long Beach,California,West,OFF-SU-10001574,Office Supplies,Supplies,Acme Value Line Scissors,578.0,90805.0,7.3,2.0,0.0,2.19
CA-2017-118640,2017-07-20,2017-07-26,Standard Class,CS-11950,Carlos Soltero,Consumer,Chicago,Illinois,Central,OFF-ST-10002974,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",579.0,60610.0,69.712,2.0,0.2,8.714
CA-2017-118640,2017-07-20,2017-07-26,Standard Class,CS-11950,Carlos Soltero,Consumer,Chicago,Illinois,Central,FUR-FU-10001475,Furniture,Furnishings,"Contract Clock, 14"", Brown",580.0,60610.0,8.792,1.0,0.6,-5.7148
CA-2015-132906,2015-09-10,2015-09-14,Standard Class,CC-12145,Charles Crestani,Consumer,Los Angeles,California,West,OFF-SU-10004498,Office Supplies,Supplies,Martin-Yale Premier Letter Opener,581.0,90004.0,51.52,4.0,0.0,1.5456
CA-2017-145233,2017-12-01,2017-12-05,Standard Class,DV-13465,Dianna Vittorini,Consumer,Denver,Colorado,West,TEC-PH-10004977,Technology,Phones,GE 30524EE4,582.0,80219.0,470.376,3.0,0.2,52.9173
CA-2017-145233,2017-12-01,2017-12-05,Standard Class,DV-13465,Dianna Vittorini,Consumer,Denver,Colorado,West,TEC-PH-10000586,Technology,Phones,AT&T SB67148 SynJ,583.0,80219.0,105.584,2.0,0.2,9.2386
CA-2017-145233,2017-12-01,2017-12-05,Standard Class,DV-13465,Dianna Vittorini,Consumer,Denver,Colorado,West,OFF-AP-10000358,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,584.0,80219.0,31.152,3.0,0.2,3.5046
CA-2017-145233,2017-12-01,2017-12-05,Standard Class,DV-13465,Dianna Vittorini,Consumer,Denver,Colorado,West,OFF-BI-10002764,Office Supplies,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge,585.0,80219.0,6.783,7.0,0.7,-4.7481
CA-2017-145233,2017-12-01,2017-12-05,Standard Class,DV-13465,Dianna Vittorini,Consumer,Denver,Colorado,West,TEC-PH-10001254,Technology,Phones,Easy-staple paper,586.0,80219.0,406.368,4.0,0.2,30.4776
CA-2015-128139,2015-07-03,2015-07-09,Standard Class,BD-11725,Bruce Degenhardt,Consumer,Richmond,Kentucky,South,FUR-CH-10003956,Furniture,Chairs,Novimex High-Tech Fabric Mesh Task Chair,587.0,40475.0,70.98,1.0,0.0,4.9686
CA-2015-128139,2015-07-03,2015-07-09,Standard Class,BD-11725,Bruce Degenhardt,Consumer,Richmond,Kentucky,South,OFF-LA-10003930,Office Supplies,Labels,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",588.0,40475.0,294.93,3.0,0.0,144.5157
US-2016-156986,2016-03-20,2016-03-24,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,Salem,Oregon,West,TEC-PH-10003800,Technology,Phones,i.Sound Portable Power - 8000 mAh,589.0,97301.0,84.784,2.0,0.2,-20.1362
US-2016-156986,2016-03-20,2016-03-24,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,Salem,Oregon,West,OFF-PA-10002005,Office Supplies,Paper,Xerox 225,590.0,97301.0,20.736,4.0,0.2,7.2576
US-2016-156986,2016-03-20,2016-03-24,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,Salem,Oregon,West,OFF-BI-10002498,Office Supplies,Binders,Clear Mylar Reinforcing Strips,591.0,97301.0,16.821,3.0,0.7,-12.8961
US-2016-156986,2016-03-20,2016-03-24,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,Salem,Oregon,West,OFF-PA-10004101,Office Supplies,Paper,Xerox 1894,592.0,97301.0,10.368,2.0,0.2,3.6288
CA-2014-135405,2014-01-09,2014-01-13,Standard Class,MS-17830,Melanie Seite,Consumer,Laredo,Texas,Central,OFF-AR-10004078,Office Supplies,Art,Newell 312,593.0,78041.0,9.344,2.0,0.2,1.168
CA-2014-135405,2014-01-09,2014-01-13,Standard Class,MS-17830,Melanie Seite,Consumer,Laredo,Texas,Central,TEC-AC-10001266,Technology,Accessories,Memorex Micro Travel Drive 8 GB,594.0,78041.0,31.2,3.0,0.2,9.75
CA-2014-131450,2014-08-08,2014-08-15,Standard Class,LR-16915,Lena Radford,Consumer,San Diego,California,West,OFF-AP-10004708,Office Supplies,Appliances,Fellowes Superior 10 Outlet Split Surge Protector,595.0,92024.0,76.12,2.0,0.0,22.0748
CA-2014-131450,2014-08-08,2014-08-15,Standard Class,LR-16915,Lena Radford,Consumer,San Diego,California,West,TEC-CO-10004115,Technology,Copiers,Sharp AL-1530CS Digital Copier,596.0,92024.0,1199.976,3.0,0.2,434.9913
CA-2014-131450,2014-08-08,2014-08-15,Standard Class,LR-16915,Lena Radford,Consumer,San Diego,California,West,TEC-PH-10002398,Technology,Phones,AT&T 1070 Corded Phone,597.0,92024.0,445.96,5.0,0.2,55.745
CA-2014-131450,2014-08-08,2014-08-15,Standard Class,LR-16915,Lena Radford,Consumer,San Diego,California,West,FUR-FU-10001979,Furniture,Furnishings,Dana Halogen Swing-Arm Architect Lamp,598.0,92024.0,327.76,8.0,0.0,91.7728
CA-2016-120180,2016-07-14,2016-07-16,First Class,TP-21130,Theone Pippenger,Consumer,Philadelphia,Pennsylvania,East,OFF-SU-10004115,Office Supplies,Supplies,Acme Stainless Steel Office Snips,599.0,19134.0,11.632,2.0,0.2,1.0178
US-2016-100720,2016-07-16,2016-07-21,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,Philadelphia,Pennsylvania,East,TEC-PH-10001425,Technology,Phones,Mophie Juice Pack Helium for iPhone,600.0,19120.0,143.982,3.0,0.4,-28.7964
US-2016-100720,2016-07-16,2016-07-21,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,Philadelphia,Pennsylvania,East,TEC-PH-10003963,Technology,Phones,GE 2-Jack Phone Line Splitter,601.0,19120.0,494.376,4.0,0.4,-115.3544
US-2016-100720,2016-07-16,2016-07-21,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,Philadelphia,Pennsylvania,East,OFF-SU-10001574,Office Supplies,Supplies,Acme Value Line Scissors,602.0,19120.0,5.84,2.0,0.2,0.73
CA-2014-149958,2014-03-15,2014-03-19,Standard Class,AS-10240,Alan Shonely,Consumer,Tampa,Florida,South,OFF-ST-10001490,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",603.0,33614.0,142.776,1.0,0.2,17.847
CA-2014-149958,2014-03-15,2014-03-19,Standard Class,AS-10240,Alan Shonely,Consumer,Tampa,Florida,South,FUR-FU-10001756,Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",604.0,33614.0,45.696,3.0,0.2,5.1408
CA-2014-149958,2014-03-15,2014-03-19,Standard Class,AS-10240,Alan Shonely,Consumer,Tampa,Florida,South,OFF-BI-10000773,Office Supplies,Binders,Insertable Tab Post Binder Dividers,605.0,33614.0,7.218,3.0,0.7,-5.5338
CA-2014-149958,2014-03-15,2014-03-19,Standard Class,AS-10240,Alan Shonely,Consumer,Tampa,Florida,South,OFF-BI-10001543,Office Supplies,Binders,GBC VeloBinder Manual Binding System,606.0,33614.0,43.188,4.0,0.7,-31.6712
CA-2014-149958,2014-03-15,2014-03-19,Standard Class,AS-10240,Alan Shonely,Consumer,Tampa,Florida,South,OFF-PA-10002120,Office Supplies,Paper,Xerox 1889,607.0,33614.0,131.904,3.0,0.2,47.8152
US-2014-105767,2014-05-23,2014-05-27,Standard Class,AR-10510,Andrew Roberts,Consumer,Philadelphia,Pennsylvania,East,OFF-BI-10000848,Office Supplies,Binders,Angle-D Ring Binders,608.0,19134.0,3.282,2.0,0.7,-2.6256
US-2014-105767,2014-05-23,2014-05-27,Standard Class,AR-10510,Andrew Roberts,Consumer,Philadelphia,Pennsylvania,East,OFF-AR-10001246,Office Supplies,Art,Newell 317,609.0,19134.0,21.168,9.0,0.2,2.3814
US-2014-105767,2014-05-23,2014-05-27,Standard Class,AR-10510,Andrew Roberts,Consumer,Philadelphia,Pennsylvania,East,TEC-PH-10003092,Technology,Phones,Motorola L804,610.0,19134.0,55.188,2.0,0.4,-10.1178
CA-2016-161816,2016-04-28,2016-05-01,First Class,NB-18655,Nona Balk,Corporate,Dallas,Texas,Central,TEC-PH-10003012,Technology,Phones,Nortel Meridian M3904 Professional Digital phone,611.0,75217.0,369.576,3.0,0.2,41.5773
CA-2016-161816,2016-04-28,2016-05-01,First Class,NB-18655,Nona Balk,Corporate,Dallas,Texas,Central,OFF-LA-10004345,Office Supplies,Labels,Avery 493,612.0,75217.0,15.712,4.0,0.2,5.6956
CA-2016-121223,2016-09-11,2016-09-13,Second Class,GD-14590,Giulietta Dortch,Corporate,Philadelphia,Pennsylvania,East,OFF-PA-10001204,Office Supplies,Paper,Xerox 1972,613.0,19143.0,8.448,2.0,0.2,2.64
CA-2016-121223,2016-09-11,2016-09-13,Second Class,GD-14590,Giulietta Dortch,Corporate,Philadelphia,Pennsylvania,East,TEC-PH-10004667,Technology,Phones,Cisco 8x8 Inc. 6753i IP Business Phone System,614.0,19143.0,728.946,9.0,0.4,-157.9383
CA-2017-138611,2017-11-14,2017-11-17,Second Class,CK-12595,Clytie Kelty,Consumer,Grove City,Ohio,East,TEC-PH-10000011,Technology,Phones,PureGear Roll-On Screen Protector,615.0,43123.0,119.94,10.0,0.4,15.992
CA-2017-138611,2017-11-14,2017-11-17,Second Class,CK-12595,Clytie Kelty,Consumer,Grove City,Ohio,East,OFF-BI-10002949,Office Supplies,Binders,Prestige Round Ring Binders,616.0,43123.0,3.648,2.0,0.7,-2.7968
CA-2017-117947,2017-08-18,2017-08-23,Second Class,NG-18355,Nat Gilpin,Corporate,New York City,New York,East,FUR-FU-10003849,Furniture,Furnishings,"DAX Metal Frame, Desktop, Stepped-Edge",617.0,10011.0,40.48,2.0,0.0,15.7872
CA-2017-117947,2017-08-18,2017-08-23,Second Class,NG-18355,Nat Gilpin,Corporate,New York City,New York,East,FUR-FU-10000010,Furniture,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",618.0,10011.0,9.94,2.0,0.0,3.0814
CA-2017-117947,2017-08-18,2017-08-23,Second Class,NG-18355,Nat Gilpin,Corporate,New York City,New York,East,OFF-BI-10002824,Office Supplies,Binders,Recycled Easel Ring Binders,619.0,10011.0,107.424,9.0,0.2,33.57
CA-2017-117947,2017-08-18,2017-08-23,Second Class,NG-18355,Nat Gilpin,Corporate,New York City,New York,East,TEC-PH-10002538,Technology,Phones,Grandstream GXP1160 VoIP phone,620.0,10011.0,37.91,1.0,0.0,10.9939
CA-2017-117947,2017-08-18,2017-08-23,Second Class,NG-18355,Nat Gilpin,Corporate,New York City,New York,East,FUR-FU-10000521,Furniture,Furnishings,"Seth Thomas 14"" Putty-Colored Wall Clock",621.0,10011.0,88.02,3.0,0.0,27.2862
US-2014-111171,2014-12-26,2014-12-31,Standard Class,CA-12265,Christina Anderson,Consumer,Chicago,Illinois,Central,OFF-BI-10002103,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",622.0,60610.0,8.69,5.0,0.8,-14.773
CA-2015-138009,2015-11-29,2015-12-03,Standard Class,SF-20965,Sylvia Foulston,Corporate,Dearborn,Michigan,Central,FUR-CH-10004853,Furniture,Chairs,"Global Manager's Adjustable Task Chair, Storm",623.0,48126.0,301.96,2.0,0.0,87.5684
CA-2015-138009,2015-11-29,2015-12-03,Standard Class,SF-20965,Sylvia Foulston,Corporate,Dearborn,Michigan,Central,OFF-AP-10000179,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for up to 10 x 16 Room,624.0,48126.0,555.21,5.0,0.1,178.901
CA-2015-138009,2015-11-29,2015-12-03,Standard Class,SF-20965,Sylvia Foulston,Corporate,Dearborn,Michigan,Central,OFF-ST-10001272,Office Supplies,Storage,"Mini 13-1/2 Capacity Data Binder Rack, Pearl",625.0,48126.0,523.48,4.0,0.0,130.87
CA-2015-138009,2015-11-29,2015-12-03,Standard Class,SF-20965,Sylvia Foulston,Corporate,Dearborn,Michigan,Central,OFF-AR-10004042,Office Supplies,Art,"BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain",626.0,48126.0,161.82,9.0,0.0,46.9278
CA-2017-163020,2017-09-15,2017-09-19,Standard Class,MO-17800,Meg O'Connel,Home Office,New York City,New York,East,FUR-FU-10000221,Furniture,Furnishings,"Master Caster Door Stop, Brown",627.0,10009.0,35.56,7.0,0.0,12.0904
CA-2017-153787,2017-05-19,2017-05-23,Standard Class,AT-10735,Annie Thurman,Consumer,Seattle,Washington,West,OFF-AP-10001563,Office Supplies,Appliances,Belkin Premiere Surge Master II 8-outlet surge protector,628.0,98115.0,97.16,2.0,0.0,28.1764
CA-2017-133431,2017-12-17,2017-12-21,Standard Class,LC-17140,Logan Currie,Consumer,San Francisco,California,West,OFF-BI-10000605,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",629.0,94122.0,15.24,5.0,0.2,5.1435
CA-2017-133431,2017-12-17,2017-12-21,Standard Class,LC-17140,Logan Currie,Consumer,San Francisco,California,West,OFF-PA-10002615,Office Supplies,Paper,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",630.0,94122.0,13.23,3.0,0.0,6.0858
US-2016-135720,2016-12-11,2016-12-13,Second Class,FM-14380,Fred McMath,Consumer,Aurora,Colorado,West,OFF-ST-10001963,Office Supplies,Storage,Tennsco Regal Shelving Units,631.0,80013.0,243.384,3.0,0.2,-51.7191
US-2016-135720,2016-12-11,2016-12-13,Second Class,FM-14380,Fred McMath,Consumer,Aurora,Colorado,West,TEC-AC-10001267,Technology,Accessories,Easy-staple paper,632.0,80013.0,119.8,5.0,0.2,29.95
US-2016-135720,2016-12-11,2016-12-13,Second Class,FM-14380,Fred McMath,Consumer,Aurora,Colorado,West,TEC-PH-10002103,Technology,Phones,Jabra SPEAK 410,633.0,80013.0,300.768,4.0,0.2,30.0768
