Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Order Date_year,Order Date_month,Order Date_day,Order Date_dayofweek,Order Date_quarter,Ship Date_year,Ship Date_month,Ship Date_day,Ship Date_dayofweek,Ship Date_quarter,Sales_log,Sales_sqrt,Quantity_sqrt,Discount_sqrt,Ship Mode_Same Day,Ship Mode_Second Class,Ship Mode_Standard Class,Segment_Corporate,Segment_Home Office,Region_East,Region_South,Region_West,Category_Office Supplies,Category_Technology
2015-09-03,2015-09-07,Standard Class,MG-18145,Mike Gockenbach,Consumer,Philadelphia,Pennsylvania,19134,East,OFF-ST-10004963,Office Supplies,Storage,Eldon Gobal File Keepers,36.336,3,0.2,-7.2672,2015,9,3,3,3,2015,9,7,0,3,3.619958,6.027935,1.7320508,0.4472136,False,False,True,False,False,True,False,False,True,False
2015-09-03,2015-09-07,Standard Class,MG-18145,Mike Gockenbach,Consumer,Philadelphia,Pennsylvania,19134,East,OFF-SU-10002881,Office Supplies,Supplies,Martin Yale Chadless Opener Electric Letter Opener,666.248,1,0.2,-149.9058,2015,9,3,3,3,2015,9,7,0,3,6.503162,25.81178,1.0,0.4472136,False,False,True,False,False,True,False,False,True,False
2015-09-03,2015-09-07,Standard Class,MG-18145,Mike Gockenbach,Consumer,Philadelphia,Pennsylvania,19134,East,OFF-EN-10001335,Office Supplies,Envelopes,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",52.512,6,0.2,19.692,2015,9,3,3,3,2015,9,7,0,3,3.9799058,7.246516,2.4494898,0.4472136,False,False,True,False,False,True,False,False,True,False
2015-11-07,2015-11-09,Second Class,KB-16240,Karen Bern,Corporate,Los Angeles,California,90036,West,FUR-CH-10000595,Furniture,Chairs,Safco Contoured Stacking Chairs,190.72,1,0.2,11.92,2015,11,7,5,4,2015,11,9,0,4,5.256036,13.810142,1.0,0.4472136,False,True,False,True,False,False,False,True,False,False
2017-09-07,2017-09-11,Standard Class,JC-15340,Jasper Cacioppo,Consumer,Los Angeles,California,90032,West,FUR-FU-10000448,Furniture,Furnishings,Tenex Chairmats For Use With Carpeted Floors,47.94,3,0.0,2.397,2017,9,7,3,3,2017,9,11,0,3,3.890595,6.9238715,1.7320508,0.0,False,False,True,False,False,False,False,True,False,False
2016-05-29,2016-06-01,Second Class,RL-19615,Rob Lucas,Consumer,Montgomery,Alabama,36116,South,TEC-PH-10000984,Technology,Phones,Panasonic KX-TG9471B,979.95,5,0.0,274.386,2016,5,29,6,2,2016,6,1,2,2,6.8885217,31.304153,2.236068,0.0,False,True,False,False,False,False,True,False,False,True
2016-05-29,2016-06-01,Second Class,RL-19615,Rob Lucas,Consumer,Montgomery,Alabama,36116,South,OFF-BI-10002557,Office Supplies,Binders,Presstex Flexible Ring Binders,22.75,5,0.0,11.375,2016,5,29,6,2,2016,6,1,2,2,3.1675825,4.769696,2.236068,0.0,False,True,False,False,False,False,True,False,True,False
2016-07-10,2016-07-16,Standard Class,AA-10375,Allen Armold,Consumer,Mesa,Arizona,85204,West,OFF-ST-10001325,Office Supplies,Storage,Sterilite Officeware Hinged File Box,16.768,2,0.2,1.4672,2016,7,10,6,3,2016,7,16,5,3,2.877399,4.094875,1.4142135,0.4472136,False,False,True,False,False,False,False,True,True,False
2017-09-03,2017-09-08,Second Class,EP-13915,Emily Phan,Consumer,Chicago,Illinois,60653,Central,OFF-BI-10002429,Office Supplies,Binders,"Premier Elliptical Ring Binder, Black",42.616,7,0.8,-68.1856,2017,9,3,6,3,2017,9,8,4,3,3.775424,6.5280933,2.6457512,0.8944272,False,True,False,False,False,False,False,False,True,False
2015-12-03,2015-12-08,Standard Class,MP-17470,Mark Packer,Home Office,New York City,New York,10009,East,OFF-BI-10004528,Office Supplies,Binders,Cardinal Poly Pocket Divider Pockets for Ring Binders,10.752,4,0.2,3.36,2015,12,3,3,4,2015,12,8,1,4,2.4640234,3.2790244,2.0,0.4472136,False,False,True,False,True,True,False,False,True,False
2015-12-07,2015-12-11,Standard Class,DK-12985,Darren Koutras,Consumer,Henderson,Kentucky,42420,South,OFF-AP-10001271,Office Supplies,Appliances,Eureka The Boss Cordless Rechargeable Stick Vac,152.94,3,0.0,41.2938,2015,12,7,0,4,2015,12,11,4,4,5.036563,12.366891,1.7320508,0.0,False,False,True,False,False,False,True,False,True,False
2015-12-07,2015-12-11,Standard Class,DK-12985,Darren Koutras,Consumer,Henderson,Kentucky,42420,South,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",283.92,4,0.0,70.98,2015,12,7,0,4,2015,12,11,4,4,5.6522083,16.849926,2.0,0.0,False,False,True,False,False,False,True,False,False,False
2014-02-01,2014-02-03,First Class,BD-11500,Bradley Drucker,Consumer,Green Bay,Wisconsin,54302,Central,TEC-AC-10001432,Technology,Accessories,Enermax Aurora Lite Keyboard,468.9,6,0.0,206.316,2014,2,1,5,1,2014,2,3,0,1,6.1525197,21.654099,2.4494898,0.0,False,False,False,False,False,False,False,False,False,True
2016-07-14,2016-07-17,First Class,ES-14080,Erin Smith,Corporate,Tucson,Arizona,85705,West,TEC-PH-10002262,Technology,Phones,LG Electronics Tone+ HBS-730 Bluetooth Headset,380.864,8,0.2,38.0864,2016,7,14,3,3,2016,7,17,6,3,5.9450645,19.515738,2.828427,0.4472136,False,False,False,True,False,False,False,True,False,True
2015-12-18,2015-12-23,Standard Class,LM-17065,Liz MacKendrick,Consumer,Springfield,Ohio,45503,East,OFF-ST-10001809,Office Supplies,Storage,Fellowes Officeware Wire Shelving,646.776,9,0.2,-145.5246,2015,12,18,4,4,2015,12,23,2,4,6.473545,25.431791,3.0,0.4472136,False,False,True,False,False,True,False,False,True,False
2014-05-11,2014-05-16,Standard Class,PG-18895,Paul Gonzalez,Consumer,Fort Worth,Texas,76106,Central,TEC-AC-10001465,Technology,Accessories,SanDisk Cruzer 64 GB USB Flash Drive,58.112,2,0.2,7.264,2014,5,11,6,2,2014,5,16,4,2,4.079434,7.6231227,1.4142135,0.4472136,False,False,True,False,False,False,False,False,False,True
2014-05-11,2014-05-16,Standard Class,PG-18895,Paul Gonzalez,Consumer,Fort Worth,Texas,76106,Central,TEC-PH-10002597,Technology,Phones,Easy-staple paper,100.792,1,0.2,6.2995,2014,5,11,6,2,2014,5,16,4,2,4.6229315,10.039522,1.0,0.4472136,False,False,True,False,False,False,False,False,False,True
2014-05-11,2014-05-16,Standard Class,PG-18895,Paul Gonzalez,Consumer,Fort Worth,Texas,76106,Central,FUR-FU-10000723,Furniture,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",66.112,4,0.6,-84.2928,2014,5,11,6,2,2014,5,16,4,2,4.2063627,8.130929,2.0,0.7745967,False,False,True,False,False,False,False,False,False,False
2017-11-19,2017-11-22,First Class,AS-10135,Adrian Shami,Home Office,New York City,New York,10035,East,OFF-BI-10000404,Office Supplies,Binders,Avery Printable Repositionable Plastic Tabs,41.28,6,0.2,13.932,2017,11,19,6,4,2017,11,22,2,4,3.7443142,6.4249516,2.4494898,0.4472136,False,False,False,False,True,True,False,False,True,False
2017-11-19,2017-11-22,First Class,AS-10135,Adrian Shami,Home Office,New York City,New York,10035,East,OFF-PA-10002986,Office Supplies,Paper,Xerox 1898,13.36,2,0.0,6.4128,2017,11,19,6,4,2017,11,22,2,4,2.6644466,3.6551335,1.4142135,0.0,False,False,False,False,True,True,False,False,True,False
2015-11-15,2015-11-17,Second Class,DK-13225,Dean Katz,Corporate,Chicago,Illinois,60653,Central,OFF-ST-10000604,Office Supplies,Storage,Home/Office Personal File Carts,250.272,9,0.2,15.642,2015,11,15,6,4,2015,11,17,1,4,5.526536,15.819987,3.0,0.4472136,False,True,False,True,False,False,False,False,True,False
2015-11-15,2015-11-17,Second Class,DK-13225,Dean Katz,Corporate,Chicago,Illinois,60653,Central,OFF-BI-10004738,Office Supplies,Binders,Flexible Leather- Look Classic Collection Ring Binder,11.364,3,0.8,-17.046,2015,11,15,6,4,2015,11,17,1,4,2.514789,3.3710532,1.7320508,0.8944272,False,True,False,True,False,False,False,False,True,False
2015-11-15,2015-11-17,Second Class,DK-13225,Dean Katz,Corporate,Chicago,Illinois,60653,Central,OFF-SU-10001935,Office Supplies,Supplies,Staple remover,8.72,5,0.2,-1.744,2015,11,15,6,4,2015,11,17,1,4,2.2741857,2.9529645,2.236068,0.4472136,False,True,False,True,False,False,False,False,True,False
2016-04-15,2016-04-17,Second Class,BD-11320,Bill Donatelli,Consumer,San Francisco,California,94110,West,FUR-CH-10002024,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall,1121.568,2,0.2,0.0,2016,4,15,4,2,2016,4,17,6,2,7.023374,33.48982,1.4142135,0.4472136,False,True,False,False,False,False,False,True,False,False
2017-09-11,2017-09-12,First Class,RC-19960,Ryan Crowe,Consumer,Jacksonville,Florida,32216,South,FUR-FU-10003039,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",34.504,1,0.2,6.0382,2017,9,11,0,3,2017,9,12,1,3,3.5696454,5.8740106,1.0,0.4472136,False,False,False,False,False,False,True,False,False,False
2017-11-24,2017-11-28,Standard Class,GT-14710,Greg Tran,Consumer,Houston,Texas,77070,Central,OFF-FA-10004248,Office Supplies,Fasteners,Advantus T-Pin Paper Clips,10.824,3,0.2,2.5707,2017,11,24,4,4,2017,11,28,1,4,2.4701314,3.2899847,1.7320508,0.4472136,False,False,True,False,False,False,False,False,True,False
2017-06-29,2017-07-03,Second Class,DK-13225,Dean Katz,Corporate,Anaheim,California,92804,West,OFF-ST-10001780,Office Supplies,Storage,Tennsco 16-Compartment Lockers with Coat Rack,1295.78,2,0.0,310.9872,2017,6,29,3,2,2017,7,3,0,3,7.1676397,35.996944,1.4142135,0.0,False,True,False,True,False,False,False,True,True,False
2014-03-03,2014-03-07,Second Class,AJ-10945,Ashley Jarboe,Consumer,Wilmington,North Carolina,28403,South,OFF-AR-10003560,Office Supplies,Art,Zebra Zazzle Fluorescent Highlighters,19.456,4,0.2,3.4048,2014,3,3,0,1,2014,3,7,4,1,3.0182762,4.410896,2.0,0.4472136,False,True,False,False,False,False,True,False,True,False
2016-06-10,2016-06-15,Standard Class,OT-18730,Olvera Toch,Consumer,Los Angeles,California,90045,West,OFF-LA-10001297,Office Supplies,Labels,Avery 473,20.7,2,0.0,9.936,2016,6,10,4,2,2016,6,15,2,2,3.0773122,4.549725,1.4142135,0.0,False,False,True,False,False,False,False,True,True,False
2016-06-10,2016-06-15,Standard Class,OT-18730,Olvera Toch,Consumer,Los Angeles,California,90045,West,FUR-TA-10004256,Furniture,Tables,Easy-staple paper,1335.68,4,0.2,-217.048,2016,6,10,4,2,2016,6,15,2,2,7.197944,36.546955,2.0,0.4472136,False,False,True,False,False,False,False,True,False,False
2016-06-10,2016-06-15,Standard Class,OT-18730,Olvera Toch,Consumer,Los Angeles,California,90045,West,OFF-PA-10003441,Office Supplies,Paper,Xerox 226,32.4,5,0.0,15.552,2016,6,10,4,2,2016,6,15,2,2,3.508556,5.6920996,2.236068,0.0,False,False,True,False,False,False,False,True,True,False
2017-11-20,2017-11-22,Second Class,LP-17080,Liz Pelletier,Consumer,San Francisco,California,94110,West,FUR-FU-10003347,Furniture,Furnishings,Coloredge Poster Frame,42.6,3,0.0,16.614,2017,11,20,0,4,2017,11,22,2,4,3.775057,6.5268674,1.7320508,0.0,False,True,False,False,False,False,False,True,False,False
2017-11-20,2017-11-22,Second Class,LP-17080,Liz Pelletier,Consumer,San Francisco,California,94110,West,OFF-BI-10000069,Office Supplies,Binders,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",84.056,7,0.2,27.3182,2017,11,20,0,4,2017,11,22,2,4,4.44331,9.168206,2.6457512,0.4472136,False,True,False,False,False,False,False,True,True,False
2014-09-14,2014-09-18,Second Class,CA-12775,Cynthia Arntzen,Consumer,Tampa,Florida,33614,South,OFF-AP-10003914,Office Supplies,Appliances,"Sanitaire Vibra Groomer IR Commercial Upright Vacuum, Replacement Belts",13.0,5,0.2,1.3,2014,9,14,6,3,2014,9,18,3,3,2.6390574,3.6055512,2.236068,0.4472136,False,True,False,False,False,False,True,False,True,False
2014-09-14,2014-09-18,Second Class,CA-12775,Cynthia Arntzen,Consumer,Tampa,Florida,33614,South,FUR-FU-10004020,Furniture,Furnishings,Advantus Panel Wall Acrylic Frame,13.128,3,0.2,3.7743,2014,9,14,6,3,2014,9,18,3,3,2.6481586,3.623258,1.7320508,0.4472136,False,True,False,False,False,False,True,False,False,False
2015-12-07,2015-12-09,First Class,JF-15490,Jeremy Farry,Consumer,Seattle,Washington,98105,West,OFF-FA-10003467,Office Supplies,Fasteners,"Alliance Big Bands Rubber Bands, 12/Pack",3.96,2,0.0,0.0,2015,12,7,0,4,2015,12,9,2,4,1.6014057,1.9899749,1.4142135,0.0,False,False,False,False,False,False,False,True,True,False
2015-12-07,2015-12-09,First Class,JF-15490,Jeremy Farry,Consumer,Seattle,Washington,98105,West,OFF-LA-10000634,Office Supplies,Labels,Avery 509,2.61,1,0.0,1.2006,2015,12,7,0,4,2015,12,9,2,4,1.2837077,1.6155494,1.0,0.0,False,False,False,False,False,False,False,True,True,False
2017-12-07,2017-12-10,First Class,FP-14320,Frank Preis,Consumer,Los Angeles,California,90008,West,TEC-PH-10002496,Technology,Phones,Cisco SPA301,374.376,3,0.2,46.797,2017,12,7,3,4,2017,12,10,6,4,5.927928,19.348799,1.7320508,0.4472136,False,False,False,False,False,False,False,True,False,True
2017-10-01,2017-10-08,Standard Class,EB-13840,Ellis Ballard,Corporate,Seattle,Washington,98105,West,OFF-PA-10004530,Office Supplies,Paper,Personal Creations Ink Jet Cards and Labels,91.84,8,0.0,45.0016,2017,10,1,6,4,2017,10,8,6,4,4.5308776,9.583319,2.828427,0.0,False,False,True,True,False,False,False,True,True,False
2017-10-01,2017-10-08,Standard Class,EB-13840,Ellis Ballard,Corporate,Seattle,Washington,98105,West,OFF-BI-10001107,Office Supplies,Binders,"GBC White Gloss Covers, Plain Front",81.088,7,0.2,27.3672,2017,10,1,6,4,2017,10,8,6,4,4.4077916,9.004888,2.6457512,0.4472136,False,False,True,True,False,False,False,True,True,False
2017-10-01,2017-10-08,Standard Class,EB-13840,Ellis Ballard,Corporate,Seattle,Washington,98105,West,OFF-PA-10004451,Office Supplies,Paper,Xerox 222,19.44,3,0.0,9.3312,2017,10,1,6,4,2017,10,8,6,4,3.0174937,4.4090815,1.7320508,0.0,False,False,True,True,False,False,False,True,True,False
2017-10-01,2017-10-08,Standard Class,EB-13840,Ellis Ballard,Corporate,Seattle,Washington,98105,West,FUR-CH-10004997,Furniture,Chairs,Hon Every-Day Series Multi-Task Chairs,451.152,3,0.2,0.0,2017,10,1,6,4,2017,10,8,6,4,6.1140184,21.24034,1.7320508,0.4472136,False,False,True,True,False,False,False,True,False,False
2017-12-28,2018-01-04,Standard Class,JF-15415,Jennifer Ferguson,Consumer,New York City,New York,10024,East,OFF-LA-10001297,Office Supplies,Labels,Avery 473,72.45,7,0.0,34.776,2017,12,28,3,4,2018,1,4,3,1,4.296605,8.511757,2.6457512,0.0,False,False,True,False,False,True,False,False,True,False
2017-12-28,2018-01-04,Standard Class,JF-15415,Jennifer Ferguson,Consumer,New York City,New York,10024,East,OFF-FA-10000585,Office Supplies,Fasteners,OIC Bulk Pack Metal Binder Clips,13.96,4,0.0,6.4216,2017,12,28,3,4,2018,1,4,3,1,2.70538,3.7363083,2.0,0.0,False,False,True,False,False,True,False,False,True,False
2017-12-28,2018-01-04,Standard Class,JF-15415,Jennifer Ferguson,Consumer,New York City,New York,10024,East,OFF-BI-10001922,Office Supplies,Binders,Storex Dura Pro Binders,33.264,7,0.2,11.2266,2017,12,28,3,4,2018,1,4,3,1,3.5340953,5.767495,2.6457512,0.4472136,False,False,True,False,False,True,False,False,True,False
2017-12-28,2018-01-04,Standard Class,JF-15415,Jennifer Ferguson,Consumer,New York City,New York,10024,East,TEC-PH-10000347,Technology,Phones,Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple,14.85,3,0.0,4.0095,2017,12,28,3,4,2018,1,4,3,1,2.7631695,3.8535697,1.7320508,0.0,False,False,True,False,False,True,False,False,False,True
2016-11-03,2016-11-07,Standard Class,SF-20200,Sarah Foster,Consumer,Marysville,Washington,98270,West,OFF-AR-10003394,Office Supplies,Art,Newell 332,8.82,3,0.0,2.3814,2016,11,3,3,4,2016,11,7,0,4,2.2844212,2.9698484,1.7320508,0.0,False,False,True,False,False,False,False,True,True,False
2015-09-18,2015-09-22,Second Class,TG-21640,Trudy Glocke,Consumer,Long Beach,California,90805,West,OFF-PA-10004530,Office Supplies,Paper,Personal Creations Ink Jet Cards and Labels,160.72,14,0.0,78.7528,2015,9,18,4,3,2015,9,22,1,3,5.0858665,12.677539,3.7416575,0.0,False,True,False,False,False,False,False,True,True,False
2015-09-18,2015-09-22,Second Class,TG-21640,Trudy Glocke,Consumer,Long Beach,California,90805,West,OFF-PA-10001450,Office Supplies,Paper,Rediform S.O.S. Phone Message Books,19.92,4,0.0,9.7608,2015,9,18,4,3,2015,9,22,1,3,3.0407057,4.463183,2.0,0.0,False,True,False,False,False,False,False,True,True,False
2015-09-18,2015-09-22,Second Class,TG-21640,Trudy Glocke,Consumer,Long Beach,California,90805,West,OFF-SU-10001574,Office Supplies,Supplies,Acme Value Line Scissors,7.3,2,0.0,2.19,2015,9,18,4,3,2015,9,22,1,3,2.1162555,2.7018511,1.4142135,0.0,False,True,False,False,False,False,False,True,True,False
2017-07-20,2017-07-26,Standard Class,CS-11950,Carlos Soltero,Consumer,Chicago,Illinois,60610,Central,OFF-ST-10002974,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",69.712,2,0.2,8.714,2017,7,20,3,3,2017,7,26,2,3,4.2586155,8.349371,1.4142135,0.4472136,False,False,True,False,False,False,False,False,True,False
2017-07-20,2017-07-26,Standard Class,CS-11950,Carlos Soltero,Consumer,Chicago,Illinois,60610,Central,FUR-FU-10001475,Furniture,Furnishings,"Contract Clock, 14"", Brown",8.792,1,0.6,-5.7148,2017,7,20,3,3,2017,7,26,2,3,2.2815657,2.9651308,1.0,0.7745967,False,False,True,False,False,False,False,False,False,False
2015-09-10,2015-09-14,Standard Class,CC-12145,Charles Crestani,Consumer,Los Angeles,California,90004,West,OFF-SU-10004498,Office Supplies,Supplies,Martin-Yale Premier Letter Opener,51.52,4,0.0,1.5456,2015,9,10,3,3,2015,9,14,0,3,3.961194,7.1777434,2.0,0.0,False,False,True,False,False,False,False,True,True,False
2017-12-01,2017-12-05,Standard Class,DV-13465,Dianna Vittorini,Consumer,Denver,Colorado,80219,West,TEC-PH-10004977,Technology,Phones,GE 30524EE4,470.376,3,0.2,52.9173,2017,12,1,4,4,2017,12,5,1,4,6.155656,21.688154,1.7320508,0.4472136,False,False,True,False,False,False,False,True,False,True
2017-12-01,2017-12-05,Standard Class,DV-13465,Dianna Vittorini,Consumer,Denver,Colorado,80219,West,TEC-PH-10000586,Technology,Phones,AT&T SB67148 SynJ,105.584,2,0.2,9.2386,2017,12,1,4,4,2017,12,5,1,4,4.6689334,10.275408,1.4142135,0.4472136,False,False,True,False,False,False,False,True,False,True
2017-12-01,2017-12-05,Standard Class,DV-13465,Dianna Vittorini,Consumer,Denver,Colorado,80219,West,OFF-AP-10000358,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,31.152,3,0.2,3.5046,2017,12,1,4,4,2017,12,5,1,4,3.4704747,5.5813975,1.7320508,0.4472136,False,False,True,False,False,False,False,True,True,False
2017-12-01,2017-12-05,Standard Class,DV-13465,Dianna Vittorini,Consumer,Denver,Colorado,80219,West,OFF-BI-10002764,Office Supplies,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge,6.783,7,0.7,-4.7481,2017,12,1,4,4,2017,12,5,1,4,2.0519419,2.6044192,2.6457512,0.83666,False,False,True,False,False,False,False,True,True,False
2017-12-01,2017-12-05,Standard Class,DV-13465,Dianna Vittorini,Consumer,Denver,Colorado,80219,West,TEC-PH-10001254,Technology,Phones,Easy-staple paper,406.368,4,0.2,30.4776,2017,12,1,4,4,2017,12,5,1,4,6.009717,20.158571,2.0,0.4472136,False,False,True,False,False,False,False,True,False,True
2015-07-03,2015-07-09,Standard Class,BD-11725,Bruce Degenhardt,Consumer,Richmond,Kentucky,40475,South,FUR-CH-10003956,Furniture,Chairs,Novimex High-Tech Fabric Mesh Task Chair,70.98,1,0.0,4.9686,2015,7,3,4,3,2015,7,9,3,3,4.276388,8.424963,1.0,0.0,False,False,True,False,False,False,True,False,False,False
2015-07-03,2015-07-09,Standard Class,BD-11725,Bruce Degenhardt,Consumer,Richmond,Kentucky,40475,South,OFF-LA-10003930,Office Supplies,Labels,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",294.93,3,0.0,144.5157,2015,7,3,4,3,2015,7,9,3,3,5.690123,17.173527,1.7320508,0.0,False,False,True,False,False,False,True,False,True,False
2016-03-20,2016-03-24,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,Salem,Oregon,97301,West,TEC-PH-10003800,Technology,Phones,i.Sound Portable Power - 8000 mAh,84.784,2,0.2,-20.1362,2016,3,20,6,1,2016,3,24,3,1,4.4518323,9.207823,1.4142135,0.4472136,False,False,True,False,False,False,False,True,False,True
2016-03-20,2016-03-24,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,Salem,Oregon,97301,West,OFF-PA-10002005,Office Supplies,Paper,Xerox 225,20.736,4,0.2,7.2576,2016,3,20,6,1,2016,3,24,3,1,3.07897,4.55368,2.0,0.4472136,False,False,True,False,False,False,False,True,True,False
2016-03-20,2016-03-24,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,Salem,Oregon,97301,West,OFF-BI-10002498,Office Supplies,Binders,Clear Mylar Reinforcing Strips,16.821,3,0.7,-12.8961,2016,3,20,6,1,2016,3,24,3,1,2.8803775,4.1013412,1.7320508,0.83666,False,False,True,False,False,False,False,True,True,False
2016-03-20,2016-03-24,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,Salem,Oregon,97301,West,OFF-PA-10004101,Office Supplies,Paper,Xerox 1894,10.368,2,0.2,3.6288,2016,3,20,6,1,2016,3,24,3,1,2.4308023,3.2199378,1.4142135,0.4472136,False,False,True,False,False,False,False,True,True,False
2014-01-09,2014-01-13,Standard Class,MS-17830,Melanie Seite,Consumer,Laredo,Texas,78041,Central,OFF-AR-10004078,Office Supplies,Art,Newell 312,9.344,2,0.2,1.168,2014,1,9,3,1,2014,1,13,0,1,2.3364067,3.0567956,1.4142135,0.4472136,False,False,True,False,False,False,False,False,True,False
2014-01-09,2014-01-13,Standard Class,MS-17830,Melanie Seite,Consumer,Laredo,Texas,78041,Central,TEC-AC-10001266,Technology,Accessories,Memorex Micro Travel Drive 8 GB,31.2,3,0.2,9.75,2014,1,9,3,1,2014,1,13,0,1,3.4719665,5.585696,1.7320508,0.4472136,False,False,True,False,False,False,False,False,False,True
2014-08-08,2014-08-15,Standard Class,LR-16915,Lena Radford,Consumer,San Diego,California,92024,West,OFF-AP-10004708,Office Supplies,Appliances,Fellowes Superior 10 Outlet Split Surge Protector,76.12,2,0.0,22.0748,2014,8,8,4,3,2014,8,15,4,3,4.3453627,8.724678,1.4142135,0.0,False,False,True,False,False,False,False,True,True,False
2014-08-08,2014-08-15,Standard Class,LR-16915,Lena Radford,Consumer,San Diego,California,92024,West,TEC-CO-10004115,Technology,Copiers,Sharp AL-1530CS Digital Copier,1199.976,3,0.2,434.9913,2014,8,8,4,3,2014,8,15,4,3,7.09089,34.64067,1.7320508,0.4472136,False,False,True,False,False,False,False,True,False,True
2014-08-08,2014-08-15,Standard Class,LR-16915,Lena Radford,Consumer,San Diego,California,92024,West,TEC-PH-10002398,Technology,Phones,AT&T 1070 Corded Phone,445.96,5,0.2,55.745,2014,8,8,4,3,2014,8,15,4,3,6.102469,21.117765,2.236068,0.4472136,False,False,True,False,False,False,False,True,False,True
2014-08-08,2014-08-15,Standard Class,LR-16915,Lena Radford,Consumer,San Diego,California,92024,West,FUR-FU-10001979,Furniture,Furnishings,Dana Halogen Swing-Arm Architect Lamp,327.76,8,0.0,91.7728,2014,8,8,4,3,2014,8,15,4,3,5.795328,18.104143,2.828427,0.0,False,False,True,False,False,False,False,True,False,False
2016-07-14,2016-07-16,First Class,TP-21130,Theone Pippenger,Consumer,Philadelphia,Pennsylvania,19134,East,OFF-SU-10004115,Office Supplies,Supplies,Acme Stainless Steel Office Snips,11.632,2,0.2,1.0178,2016,7,14,3,3,2016,7,16,5,3,2.5362332,3.4105718,1.4142135,0.4472136,False,False,False,False,False,True,False,False,True,False
2016-07-16,2016-07-21,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,Philadelphia,Pennsylvania,19120,East,TEC-PH-10001425,Technology,Phones,Mophie Juice Pack Helium for iPhone,143.982,3,0.4,-28.7964,2016,7,16,5,3,2016,7,21,3,3,4.9766097,11.99925,1.7320508,0.6324555,False,False,True,False,False,True,False,False,False,True
2016-07-16,2016-07-21,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,Philadelphia,Pennsylvania,19120,East,TEC-PH-10003963,Technology,Phones,GE 2-Jack Phone Line Splitter,494.376,4,0.4,-115.3544,2016,7,16,5,3,2016,7,21,3,3,6.205317,22.234568,2.0,0.6324555,False,False,True,False,False,True,False,False,False,True
2016-07-16,2016-07-21,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,Philadelphia,Pennsylvania,19120,East,OFF-SU-10001574,Office Supplies,Supplies,Acme Value Line Scissors,5.84,2,0.2,0.73,2016,7,16,5,3,2016,7,21,3,3,1.9227878,2.4166093,1.4142135,0.4472136,False,False,True,False,False,True,False,False,True,False
2014-03-15,2014-03-19,Standard Class,AS-10240,Alan Shonely,Consumer,Tampa,Florida,33614,South,OFF-ST-10001490,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",142.776,1,0.2,17.847,2014,3,15,5,1,2014,3,19,2,1,4.9682565,11.948891,1.0,0.4472136,False,False,True,False,False,False,True,False,True,False
2014-03-15,2014-03-19,Standard Class,AS-10240,Alan Shonely,Consumer,Tampa,Florida,33614,South,FUR-FU-10001756,Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",45.696,3,0.2,5.1408,2014,3,15,5,1,2014,3,19,2,1,3.8436584,6.7598815,1.7320508,0.4472136,False,False,True,False,False,False,True,False,False,False
2014-03-15,2014-03-19,Standard Class,AS-10240,Alan Shonely,Consumer,Tampa,Florida,33614,South,OFF-BI-10000773,Office Supplies,Binders,Insertable Tab Post Binder Dividers,7.218,3,0.7,-5.5338,2014,3,15,5,1,2014,3,19,2,1,2.1063268,2.6866336,1.7320508,0.83666,False,False,True,False,False,False,True,False,True,False
2014-03-15,2014-03-19,Standard Class,AS-10240,Alan Shonely,Consumer,Tampa,Florida,33614,South,OFF-BI-10001543,Office Supplies,Binders,GBC VeloBinder Manual Binding System,43.188,4,0.7,-31.6712,2014,3,15,5,1,2014,3,19,2,1,3.7884533,6.571758,2.0,0.83666,False,False,True,False,False,False,True,False,True,False
2014-03-15,2014-03-19,Standard Class,AS-10240,Alan Shonely,Consumer,Tampa,Florida,33614,South,OFF-PA-10002120,Office Supplies,Paper,Xerox 1889,131.904,3,0.2,47.8152,2014,3,15,5,1,2014,3,19,2,1,4.889627,11.484946,1.7320508,0.4472136,False,False,True,False,False,False,True,False,True,False
