Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Order Date_year,Order Date_month,Order Date_day,Order Date_dayofweek,Order Date_quarter,Ship Date_year,Ship Date_month,Ship Date_day,Ship Date_dayofweek,Ship Date_quarter,Ship Mode_Same Day,Ship Mode_Second Class,Ship Mode_Standard Class,Segment_Corporate,Segment_Home Office,Region_East,Region_South,Region_West,Category_Office Supplies,Category_Technology,Row ID_sqrt,Row ID_reciprocal,Postal Code_sqrt,Postal Code_reciprocal,Sales_log,Sales_sqrt,Sales_reciprocal,Quantity_log,Quantity_sqrt,Quantity_reciprocal,Discount_log,Discount_sqrt,Discount_reciprocal,Profit_log,Profit_sqrt,Profit_reciprocal,Row ID_binned,Postal Code_binned,Sales_binned,Quantity_binned,Discount_binned,Profit_binned
489,CA-2014-133753,2014-06-09,2014-06-13,Second Class,CW-11905,Carl Weiss,Home Office,United States,Huntsville,Texas,77340,Central,TEC-PH-10000376,Technology,Phones,Square Credit Card Reader,7.992,1,0.2,0.5994,2014,6,9,0,2,2014,6,13,4,2,False,True,False,False,True,False,False,False,False,True,22.11334438749598,0.002044989775051125,278.1007011857395,1.2929919834497026e-05,2.1963352931513356,2.827012557453539,0.12512512512512514,0.6931471805599453,1.0,1.0,0.18232155679395465,0.4472135954999579,5.0,0.4696285589156525,0.7742092740338364,1.668335001668335,1,2,0,0,0,0
490,CA-2014-133753,2014-06-09,2014-06-13,Second Class,CW-11905,Carl Weiss,Home Office,United States,Huntsville,Texas,77340,Central,TEC-AC-10000303,Technology,Accessories,Logitech M510 Wireless Mouse,63.984,2,0.2,10.3974,2014,6,9,0,2,2014,6,13,4,2,False,True,False,False,True,False,False,False,False,True,22.135943621178654,0.0020408163265306124,278.1007011857395,1.2929919834497026e-05,4.174141085748653,7.9989999374921865,0.015628907226806703,1.0986122886681098,1.4142135623730951,0.5,0.18232155679395465,0.4472135954999579,5.0,2.4333852592130536,3.2244999612342995,0.09617789062650278,1,2,2,0,0,2
491,CA-2014-133753,2014-06-09,2014-06-13,Second Class,CW-11905,Carl Weiss,Home Office,United States,Huntsville,Texas,77340,Central,OFF-AR-10001953,Office Supplies,Art,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,70.368,2,0.2,6.1572,2014,6,9,0,2,2014,6,13,4,2,False,True,False,False,True,False,False,False,True,False,22.15851980616034,0.002036659877800407,278.1007011857395,1.2929919834497026e-05,4.267849589611482,8.388563643437415,0.014211005002273762,1.0986122886681098,1.4142135623730951,0.5,0.18232155679395465,0.4472135954999579,5.0,1.9681188430355696,2.4813705890092272,0.16241148574027156,1,2,2,0,0,1
492,CA-2014-113362,2014-09-14,2014-09-19,Standard Class,AJ-10960,Astrea Jones,Consumer,United States,Rochester,New York,14609,East,OFF-ST-10001809,Office Supplies,Storage,Fellowes Officeware Wire Shelving,449.15,5,0.0,8.983,2014,9,14,6,3,2014,9,19,4,3,False,False,True,False,False,True,False,False,True,False,22.181073012818835,0.0020325203252032522,120.86769626331099,6.845095489082072e-05,6.109580860554486,21.193159273690178,0.0022264276967605477,1.791759469228055,2.23606797749979,0.2,0.0,0.0,,2.300883646354288,2.9971653274385783,0.11132138483802738,1,0,3,2,0,2
493,CA-2014-113362,2014-09-14,2014-09-19,Standard Class,AJ-10960,Astrea Jones,Consumer,United States,Rochester,New York,14609,East,OFF-EN-10003845,Office Supplies,Envelopes,Colored Envelopes,11.07,3,0.0,5.0922,2014,9,14,6,3,2014,9,19,4,3,False,False,True,False,False,True,False,False,True,False,22.20360331117452,0.002028397565922921,120.86769626331099,6.845095489082072e-05,2.4907230351094403,3.327160951922825,0.09033423667570009,1.3862943611198906,1.7320508075688772,0.3333333333333333,0.0,0.0,,1.8070092644349307,2.2565903482909784,0.19637877538195672,1,0,0,1,0,1
494,CA-2016-169166,2016-05-09,2016-05-14,Standard Class,SS-20590,Sonia Sunley,Consumer,United States,Seattle,Washington,98115,West,TEC-AC-10000991,Technology,Accessories,Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,93.98,2,0.0,13.1572,2016,5,9,0,2,2016,5,14,5,2,False,False,True,False,False,False,False,True,False,True,22.22611077089287,0.0020242914979757085,313.23314000916315,1.0192121490088162e-05,4.553666343120976,9.69432823871773,0.010640561821664183,1.0986122886681098,1.4142135623730951,0.5,0.0,0.0,,2.6502233285994254,3.6272854864209405,0.07600401301188703,1,3,2,0,0,2
495,US-2016-120929,2016-03-18,2016-03-21,Second Class,RO-19780,Rose O'Brian,Consumer,United States,Memphis,Tennessee,38109,South,FUR-TA-10001857,Furniture,Tables,Balt Solid Wood Rectangular Table,189.882,3,0.4,-94.941,2016,3,18,4,1,2016,3,21,0,1,False,True,False,False,False,False,True,False,False,False,22.24859546128699,0.00202020202020202,195.21526579650475,2.624052061192894e-05,5.251655436081806,13.779767777433698,0.005266428624092857,1.3862943611198906,1.7320508075688772,0.3333333333333333,0.33647223662121295,0.6324555320336759,2.5,0.0,0.0,-0.010532857248185715,1,1,2,1,1,0
496,CA-2015-134782,2015-12-27,2015-12-31,Standard Class,MD-17350,Maribeth Dona,Consumer,United States,Fayetteville,Arkansas,72701,South,OFF-EN-10001434,Office Supplies,Envelopes,"Strathmore #10 Envelopes, Ultimate White",105.42,2,0.0,51.6558,2015,12,27,6,4,2015,12,31,3,4,False,False,True,False,False,False,True,False,True,False,22.271057451320086,0.0020161290322580645,269.6312296452323,1.3754968982544945e-05,4.667393529168224,10.267424214475605,0.00948586605957124,1.0986122886681098,1.4142135623730951,0.5,0.0,0.0,,3.963776393956153,7.187196950132924,0.01935891032565559,1,2,2,0,0,3
497,CA-2016-126158,2016-07-25,2016-07-31,Standard Class,SC-20095,Sanjit Chand,Consumer,United States,Costa Mesa,California,92627,West,OFF-BI-10002498,Office Supplies,Binders,Clear Mylar Reinforcing Strips,119.616,8,0.2,40.3704,2016,7,25,0,3,2016,7,31,6,3,False,False,True,False,False,False,False,True,True,False,22.293496809607955,0.002012072434607646,304.3468416133146,1.0795988210780874e-05,4.792611945476617,10.936909984085998,0.00836008560727662,2.1972245773362196,2.8284271247461903,0.125,0.18232155679395465,0.4472135954999579,5.0,3.7225656492687333,6.353770534100204,0.024770624021560352,1,3,2,3,0,3
498,CA-2016-126158,2016-07-25,2016-07-31,Standard Class,SC-20095,Sanjit Chand,Consumer,United States,Costa Mesa,California,92627,West,FUR-FU-10004864,Furniture,Furnishings,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",255.76,4,0.0,81.8432,2016,7,25,0,3,2016,7,31,6,3,False,False,True,False,False,False,False,True,False,False,22.315913604421397,0.002008032128514056,304.3468416133146,1.0795988210780874e-05,5.548141796443577,15.992498241363043,0.00390991554582421,1.6094379124341003,2.0,0.25,0.0,0.0,,4.416949664463111,9.046723163665394,0.012218486080700657,1,3,3,2,0,3
499,CA-2016-126158,2016-07-25,2016-07-31,Standard Class,SC-20095,Sanjit Chand,Consumer,United States,Costa Mesa,California,92627,West,FUR-CH-10002602,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,241.568,2,0.2,18.1176,2016,7,25,0,3,2016,7,31,6,3,False,False,True,False,False,False,False,True,False,False,22.338307903688676,0.002004008016032064,304.3468416133146,1.0795988210780874e-05,5.491282083440471,15.542457978067691,0.004139621141873095,1.0986122886681098,1.4142135623730951,0.5,0.18232155679395465,0.4472135954999579,5.0,2.95060937673203,4.256477416831904,0.05519494855830794,1,3,3,0,0,2
500,CA-2016-126158,2016-07-25,2016-07-31,Standard Class,SC-20095,Sanjit Chand,Consumer,United States,Costa Mesa,California,92627,West,FUR-FU-10000073,Furniture,Furnishings,Deflect-O Glasstique Clear Desk Accessories,69.3,9,0.0,22.869,2016,7,25,0,3,2016,7,31,6,3,False,False,True,False,False,False,False,True,False,False,22.360679774997898,0.002,304.3468416133146,1.0795988210780874e-05,4.252771798816619,8.324662155306964,0.01443001443001443,2.302585092994046,3.0,0.1111111111111111,0.0,0.0,,3.172580545882897,4.782154326242515,0.04372731645458918,1,3,2,3,0,2
501,US-2016-105578,2016-05-30,2016-06-04,Standard Class,MY-17380,Maribeth Yedwab,Corporate,United States,Parker,Colorado,80134,West,OFF-BI-10001670,Office Supplies,Binders,Vinyl Sectional Post Binders,22.62,2,0.7,-15.08,2016,5,30,0,2,2016,6,4,5,2,False,False,True,True,False,False,False,True,True,False,22.38302928559939,0.001996007984031936,283.0794941354813,1.2479097511667955e-05,3.1620938107692163,4.756048780237646,0.044208664898320066,1.0986122886681098,1.4142135623730951,0.5,0.5306282510621704,0.8366600265340756,1.4285714285714286,0.0,0.0,-0.06631299734748011,2,2,1,0,1,0
502,US-2016-105578,2016-05-30,2016-06-04,Standard Class,MY-17380,Maribeth Yedwab,Corporate,United States,Parker,Colorado,80134,West,OFF-BI-10001658,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers,14.952,2,0.7,-11.9616,2016,5,30,0,2,2016,6,4,5,2,False,False,True,True,False,False,False,True,True,False,22.40535650240808,0.00199203187250996,283.0794941354813,1.2479097511667955e-05,2.7695842132194826,3.8667816074870327,0.06688068485821295,1.0986122886681098,1.4142135623730951,0.5,0.5306282510621704,0.8366600265340756,1.4285714285714286,0.0,0.0,-0.08360085607276618,2,2,0,0,1,0
503,US-2016-105578,2016-05-30,2016-06-04,Standard Class,MY-17380,Maribeth Yedwab,Corporate,United States,Parker,Colorado,80134,West,FUR-CH-10001215,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter,801.568,2,0.2,50.098,2016,5,30,0,2,2016,6,4,5,2,False,False,True,True,False,False,False,True,False,False,22.427661492005804,0.0019880715705765406,283.0794941354813,1.2479097511667955e-05,6.687816586616838,28.311976264471543,0.0012475547926064914,1.0986122886681098,1.4142135623730951,0.5,0.18232155679395465,0.4472135954999579,5.0,3.9337453575004617,7.077994066117886,0.019960876681703862,2,2,3,0,0,3
504,US-2016-105578,2016-05-30,2016-06-04,Standard Class,MY-17380,Maribeth Yedwab,Corporate,United States,Parker,Colorado,80134,West,OFF-BI-10000831,Office Supplies,Binders,Storex Flexible Poly Binders with Double Pockets,2.376,3,0.7,-1.9008,2016,5,30,0,2,2016,6,4,5,2,False,False,True,True,False,False,False,True,True,False,22.44994432064365,0.001984126984126984,283.0794941354813,1.2479097511667955e-05,1.2166915767337108,1.5414279094398153,0.4208754208754209,1.3862943611198906,1.7320508075688772,0.3333333333333333,0.5306282510621704,0.8366600265340756,1.4285714285714286,0.0,0.0,-0.5260942760942761,2,2,0,1,1,0
505,US-2016-105578,2016-05-30,2016-06-04,Standard Class,MY-17380,Maribeth Yedwab,Corporate,United States,Parker,Colorado,80134,West,OFF-PA-10000357,Office Supplies,Paper,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",32.792,1,0.2,11.8871,2016,5,30,0,2,2016,6,4,5,2,False,False,True,True,False,False,False,True,True,False,22.47220505424423,0.0019801980198019802,283.0794941354813,1.2479097511667955e-05,3.5202240880837965,5.7264299524223645,0.030495242742132226,0.6931471805599453,1.0,1.0,0.18232155679395465,0.4472135954999579,5.0,2.5562268110340427,3.4477673935461484,0.08412480756450269,2,2,1,0,0,2
506,CA-2017-134978,2017-11-12,2017-11-15,Second Class,EB-13705,Ed Braxton,Corporate,United States,New York City,New York,10024,East,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",15.92,5,0.2,5.373,2017,11,12,6,4,2017,11,15,2,4,False,True,False,True,False,True,False,False,True,False,22.494443758403985,0.001976284584980237,100.11992808627062,9.976057462090982e-05,2.8284963541780774,3.9899874686520005,0.06281407035175879,1.791759469228055,2.23606797749979,0.2,0.18232155679395465,0.4472135954999579,5.0,1.852070316332157,2.317973252649823,0.18611576400521124,2,0,0,2,0,1
507,CA-2015-145352,2015-03-16,2015-03-22,Standard Class,CM-12385,Christopher Martinez,Consumer,United States,Atlanta,Georgia,30318,South,OFF-AR-10001662,Office Supplies,Art,Rogers Handheld Barrel Pencil Sharpener,2.74,1,0.0,0.7398,2015,3,16,0,1,2015,3,22,6,1,False,False,True,False,False,False,True,False,True,False,22.516660498395403,0.0019723865877712033,174.12064782787823,3.298370604921169e-05,1.3190856114264407,1.6552945357246849,0.36496350364963503,0.6931471805599453,1.0,1.0,0.0,0.0,,0.5537701640913033,0.8601162712098871,1.3517166801838334,2,1,0,0,0,0
508,CA-2015-145352,2015-03-16,2015-03-22,Standard Class,CM-12385,Christopher Martinez,Consumer,United States,Atlanta,Georgia,30318,South,OFF-AR-10003856,Office Supplies,Art,Newell 344,8.34,3,0.0,2.1684,2015,3,16,0,1,2015,3,22,6,1,False,False,True,False,False,False,True,False,True,False,22.538855339169288,0.001968503937007874,174.12064782787823,3.298370604921169e-05,2.234306252240751,2.8879058156387303,0.11990407673860912,1.3862943611198906,1.7320508075688772,0.3333333333333333,0.0,0.0,,1.1532267286079876,1.4725488107359974,0.4611695259177273,2,1,0,1,0,1
509,CA-2015-145352,2015-03-16,2015-03-22,Standard Class,CM-12385,Christopher Martinez,Consumer,United States,Atlanta,Georgia,30318,South,OFF-ST-10001228,Office Supplies,Storage,Personal File Boxes with Fold-Down Carry Handle,46.74,3,0.0,11.685,2015,3,16,0,1,2015,3,22,6,1,False,False,True,False,False,False,True,False,True,False,22.561028345356956,0.0019646365422396855,174.12064782787823,3.298370604921169e-05,3.865769620910684,6.836665854054885,0.021394950791613177,1.3862943611198906,1.7320508075688772,0.3333333333333333,0.0,0.0,,2.5404201930512453,3.4183329270274423,0.08557980316645271,2,1,1,1,0,2
510,CA-2015-145352,2015-03-16,2015-03-22,Standard Class,CM-12385,Christopher Martinez,Consumer,United States,Atlanta,Georgia,30318,South,OFF-BI-10003527,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,6354.95,5,0.0,3177.475,2015,3,16,0,1,2015,3,22,6,1,False,False,True,False,False,False,True,False,True,False,22.58317958127243,0.00196078431372549,174.12064782787823,3.298370604921169e-05,8.757146661042908,79.71794026440975,0.0001573576503355652,1.791759469228055,2.23606797749979,0.2,0.0,0.0,,8.064156801000243,56.369096143188244,0.0003147153006711304,2,1,3,2,0,3
511,CA-2017-135307,2017-11-26,2017-11-27,First Class,LS-17245,Lynn Smith,Consumer,United States,Gladstone,Missouri,64118,Central,FUR-FU-10001290,Furniture,Furnishings,Executive Impressions Supervisor Wall Clock,126.3,3,0.0,40.416,2017,11,26,6,4,2017,11,27,0,4,False,False,False,False,False,False,False,False,False,False,22.60530911091463,0.0019569471624266144,253.2153233909828,1.5596244424342617e-05,4.846546505563361,11.23832727766904,0.007917656373713382,1.3862943611198906,1.7320508075688772,0.3333333333333333,0.0,0.0,,3.7236672795996,6.357357941786823,0.024742676167854315,2,2,2,1,0,3
512,CA-2017-135307,2017-11-26,2017-11-27,First Class,LS-17245,Lynn Smith,Consumer,United States,Gladstone,Missouri,64118,Central,TEC-AC-10002399,Technology,Accessories,SanDisk Cruzer 32 GB USB Flash Drive,38.04,2,0.0,12.1728,2017,11,26,6,4,2017,11,27,0,4,False,False,False,False,False,False,False,False,False,True,22.627416997969522,0.001953125,253.2153233909828,1.5596244424342617e-05,3.664586761544892,6.16765757804371,0.026288117770767613,1.0986122886681098,1.4142135623730951,0.5,0.0,0.0,,2.5781540975620247,3.488953997977044,0.0821503680336488,2,2,1,0,0,2
513,CA-2016-106341,2016-10-20,2016-10-23,First Class,LF-17185,Luke Foster,Consumer,United States,Newark,Ohio,43055,East,OFF-AR-10002053,Office Supplies,Art,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",7.152,3,0.2,0.7152,2016,10,20,3,4,2016,10,23,6,4,False,False,False,False,False,True,False,False,True,False,22.64950330581225,0.001949317738791423,207.49698792994562,2.3226106143305074e-05,2.098263295920424,2.6743223440714847,0.13982102908277405,1.3862943611198906,1.7320508075688772,0.3333333333333333,0.18232155679395465,0.4472135954999579,5.0,0.5395296918943459,0.845694980474639,1.3982102908277405,2,1,0,1,0,0
514,CA-2017-163405,2017-12-21,2017-12-25,Standard Class,BN-11515,Bradley Nguyen,Consumer,United States,Los Angeles,California,90049,West,OFF-AR-10003811,Office Supplies,Art,Newell 327,6.63,3,0.0,1.7901,2017,12,21,3,4,2017,12,25,0,4,False,False,True,False,False,False,False,True,True,False,22.67156809750927,0.0019455252918287938,300.08165555395084,1.1105065020155693e-05,2.0320878452963655,2.5748786379167465,0.15082956259426847,1.3862943611198906,1.7320508075688772,0.3333333333333333,0.0,0.0,,1.0260774374848614,1.3379461872586655,0.5586280096084018,2,3,0,1,0,0
515,CA-2017-163405,2017-12-21,2017-12-25,Standard Class,BN-11515,Bradley Nguyen,Consumer,United States,Los Angeles,California,90049,West,OFF-AR-10001246,Office Supplies,Art,Newell 317,5.88,2,0.0,1.7052,2017,12,21,3,4,2017,12,25,0,4,False,False,True,False,False,False,False,True,True,False,22.693611435820433,0.001941747572815534,300.08165555395084,1.1105065020155693e-05,1.9286186519452522,2.4248711305964283,0.17006802721088435,1.0986122886681098,1.4142135623730951,0.5,0.0,0.0,,0.9951758467186479,1.305833067432434,0.5864414731409805,2,3,0,0,0,0
516,CA-2017-127432,2017-01-22,2017-01-27,Standard Class,AD-10180,Alan Dominguez,Home Office,United States,Great Falls,Montana,59405,West,TEC-CO-10003236,Technology,Copiers,Canon Image Class D660 Copier,2999.95,5,0.0,1379.977,2017,1,22,6,1,2017,1,27,4,1,False,False,True,False,True,False,False,True,False,True,22.715633383201094,0.001937984496124031,243.73140954747709,1.68335998653312e-05,8.006684184188607,54.77179931315019,0.00033333888898148307,1.791759469228055,2.23606797749979,0.2,0.0,0.0,,7.230546498672486,37.14804167112985,0.0007246497586553978,2,2,3,2,0,3
517,CA-2017-127432,2017-01-22,2017-01-27,Standard Class,AD-10180,Alan Dominguez,Home Office,United States,Great Falls,Montana,59405,West,OFF-ST-10004507,Office Supplies,Storage,Advantus Rolling Storage Box,51.45,3,0.0,13.8915,2017,1,22,6,1,2017,1,27,4,1,False,False,True,False,True,False,False,True,True,False,22.737634001804146,0.0019342359767891683,243.73140954747709,1.68335998653312e-05,3.9598603348423063,7.172865536171719,0.019436345966958212,1.3862943611198906,1.7320508075688772,0.3333333333333333,0.0,0.0,,2.7007905803729497,3.727130263352758,0.07198646654428967,2,2,1,1,0,2
518,CA-2017-127432,2017-01-22,2017-01-27,Standard Class,AD-10180,Alan Dominguez,Home Office,United States,Great Falls,Montana,59405,West,OFF-PA-10001667,Office Supplies,Paper,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),11.96,2,0.0,5.382,2017,1,22,6,1,2017,1,27,4,1,False,False,True,False,True,False,False,True,True,False,22.759613353482084,0.0019305019305019305,243.73140954747709,1.68335998653312e-05,2.561867690924129,3.4583232931581165,0.08361204013377926,1.0986122886681098,1.4142135623730951,0.5,0.0,0.0,,1.8534815278560517,2.3199137915017447,0.1858045336306206,2,2,0,0,0,1
519,CA-2017-127432,2017-01-22,2017-01-27,Standard Class,AD-10180,Alan Dominguez,Home Office,United States,Great Falls,Montana,59405,West,OFF-ST-10004459,Office Supplies,Storage,Tennsco Single-Tier Lockers,1126.02,3,0.0,56.301,2017,1,22,6,1,2017,1,27,4,1,False,False,True,False,True,False,False,True,True,False,22.781571499789035,0.0019267822736030828,243.73140954747709,1.68335998653312e-05,7.0273322601112405,33.556221479779275,0.000888083693007229,1.3862943611198906,1.7320508075688772,0.3333333333333333,0.0,0.0,,4.0483180755753905,7.503399229682504,0.01776167386014458,2,2,3,1,0,3
520,CA-2015-157812,2015-03-22,2015-03-26,Standard Class,DB-13210,Dean Braden,Consumer,United States,Houston,Texas,77041,Central,TEC-AC-10000171,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 25/Pack",18.392,1,0.2,5.2877,2015,3,22,6,1,2015,3,26,3,1,False,False,True,False,False,False,False,False,False,True,22.80350850198276,0.0019230769230769232,277.5626055505316,1.2980101504393764e-05,2.964860609886904,4.288589511715944,0.05437146585471944,0.6931471805599453,1.0,1.0,0.18232155679395465,0.4472135954999579,5.0,1.8385953440650866,2.2994999456403558,0.18911814210337197,2,2,1,0,0,1
521,CA-2015-157812,2015-03-22,2015-03-26,Standard Class,DB-13210,Dean Braden,Consumer,United States,Houston,Texas,77041,Central,OFF-ST-10000736,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,129.568,2,0.2,-25.9136,2015,3,22,6,1,2015,3,26,3,1,False,False,True,False,False,False,False,False,True,False,22.825424421026653,0.0019193857965451055,277.5626055505316,1.2980101504393764e-05,4.871894163848395,11.382794033101012,0.0077179550506297845,1.0986122886681098,1.4142135623730951,0.5,0.18232155679395465,0.4472135954999579,5.0,0.0,0.0,-0.038589775253148925,2,2,2,0,0,0
522,CA-2015-157812,2015-03-22,2015-03-26,Standard Class,DB-13210,Dean Braden,Consumer,United States,Houston,Texas,77041,Central,OFF-BI-10000285,Office Supplies,Binders,XtraLife ClearVue Slant-D Ring Binders by Cardinal,14.112,9,0.8,-21.168,2015,3,22,6,1,2015,3,26,3,1,False,False,True,False,False,False,False,False,True,False,22.847319317591726,0.0019157088122605363,277.5626055505316,1.2980101504393764e-05,2.7154891301992086,3.7565942021996466,0.07086167800453515,2.302585092994046,3.0,0.1111111111111111,0.5877866649021191,0.8944271909999159,1.25,0.0,0.0,-0.0472411186696901,2,2,0,3,1,0
523,CA-2017-145142,2017-01-23,2017-01-25,First Class,MC-17605,Matt Connell,Corporate,United States,Detroit,Michigan,48234,Central,FUR-TA-10001857,Furniture,Tables,Balt Solid Wood Rectangular Table,210.98,2,0.0,21.098,2017,1,23,0,1,2017,1,25,2,1,False,False,False,True,False,False,False,False,False,False,22.869193252058544,0.0019120458891013384,219.62240322881453,2.073226354853423e-05,5.356491930599109,14.525150601628885,0.004739785761683572,1.0986122886681098,1.4142135623730951,0.5,0.0,0.0,,3.095487106690983,4.593255925811232,0.04739785761683572,2,1,2,0,0,2
524,US-2016-139486,2016-05-21,2016-05-23,First Class,LH-17155,Logan Haushalter,Consumer,United States,Los Angeles,California,90032,West,TEC-PH-10003555,Technology,Phones,Motorola HK250 Universal Bluetooth Headset,55.176,3,0.2,-12.4146,2016,5,21,5,2,2016,5,23,0,2,False,False,False,False,False,False,False,True,False,True,22.891046284519195,0.0019083969465648854,300.0533285934352,1.1107161897991826e-05,4.028489619426076,7.428054927099018,0.01812382195157315,1.3862943611198906,1.7320508075688772,0.3333333333333333,0.18232155679395465,0.4472135954999579,5.0,0.0,0.0,-0.08055031978476955,2,3,1,1,0,0
525,US-2016-139486,2016-05-21,2016-05-23,First Class,LH-17155,Logan Haushalter,Consumer,United States,Los Angeles,California,90032,West,TEC-AC-10003832,Technology,Accessories,,66.26,2,0.0,27.1666,2016,5,21,5,2,2016,5,23,0,2,False,False,False,False,False,False,False,True,False,True,22.9128784747792,0.0019047619047619048,300.0533285934352,1.1107161897991826e-05,4.208565706312124,8.140024569987489,0.015092061575611227,1.0986122886681098,1.4142135623730951,0.5,0.0,0.0,,3.338136878828312,5.212158861738579,0.03680990628197861,2,3,2,0,0,2
526,CA-2015-158792,2015-12-26,2016-01-02,Standard Class,BD-11605,Brian Dahlen,Consumer,United States,Lawrence,Massachusetts,1841,East,OFF-FA-10002815,Office Supplies,Fasteners,Staples,22.2,5,0.0,10.434,2015,12,26,5,4,2016,1,2,5,1,False,False,True,False,False,True,False,False,True,False,22.93468988235943,0.0019011406844106464,42.906875905849866,0.0005431830526887561,3.1441522786722644,4.711687595755898,0.04504504504504505,1.791759469228055,2.23606797749979,0.2,0.0,0.0,,2.4365913728417796,3.230170274149646,0.09584052137243627,2,0,1,2,0,2
527,CA-2017-113558,2017-10-21,2017-10-26,Standard Class,PH-18790,Patricia Hirasaki,Home Office,United States,Lakeland,Florida,33801,South,FUR-CH-10003379,Furniture,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs,683.952,3,0.2,42.747,2017,10,21,5,4,2017,10,26,3,4,False,False,True,False,True,False,True,False,False,False,22.956480566497994,0.0018975332068311196,183.85048272985307,2.9584923522972692e-05,6.529348762814298,26.152475982208646,0.0014620909069642315,1.3862943611198906,1.7320508075688772,0.3333333333333333,0.18232155679395465,0.4472135954999579,5.0,3.778423039023924,6.5381189955521615,0.023393454511427703,2,1,3,1,0,3
528,CA-2017-113558,2017-10-21,2017-10-26,Standard Class,PH-18790,Patricia Hirasaki,Home Office,United States,Lakeland,Florida,33801,South,FUR-FU-10001756,Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",45.696,3,0.2,5.1408,2017,10,21,5,4,2017,10,26,3,4,False,False,True,False,True,False,True,False,False,False,22.978250586152114,0.001893939393939394,183.85048272985307,2.9584923522972692e-05,3.8436585079014898,6.759881655768835,0.021883753501400562,1.3862943611198906,1.7320508075688772,0.3333333333333333,0.18232155679395465,0.4472135954999579,5.0,1.8149550268312435,2.267333235322942,0.19452225334578277,2,1,1,1,0,1
529,US-2015-138303,2015-09-03,2015-09-07,Standard Class,MG-18145,Mike Gockenbach,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-ST-10004963,Office Supplies,Storage,Eldon Gobal File Keepers,36.336,3,0.2,-7.2672,2015,9,3,3,3,2015,9,7,0,3,False,False,True,False,False,True,False,False,True,False,23.0,0.001890359168241966,138.32570260078205,5.226298735235706e-05,3.6199580086475143,6.027934969788576,0.027520915896081022,1.3862943611198906,1.7320508075688772,0.3333333333333333,0.18232155679395465,0.4472135954999579,5.0,0.0,0.0,-0.1376045794804051,2,0,1,1,0,0
530,US-2015-138303,2015-09-03,2015-09-07,Standard Class,MG-18145,Mike Gockenbach,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-SU-10002881,Office Supplies,Supplies,Martin Yale Chadless Opener Electric Letter Opener,666.248,1,0.2,-149.9058,2015,9,3,3,3,2015,9,7,0,3,False,False,True,False,False,True,False,False,True,False,23.021728866442675,0.0018867924528301887,138.32570260078205,5.226298735235706e-05,6.503161790902847,25.81178025630933,0.0015009425919477431,0.6931471805599453,1.0,1.0,0.18232155679395465,0.4472135954999579,5.0,0.0,0.0,-0.006670855964212192,2,0,3,0,0,0
531,US-2015-138303,2015-09-03,2015-09-07,Standard Class,MG-18145,Mike Gockenbach,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-EN-10001335,Office Supplies,Envelopes,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",52.512,6,0.2,19.692,2015,9,3,3,3,2015,9,7,0,3,False,False,True,False,False,True,False,False,True,False,23.043437243605826,0.0018832391713747645,138.32570260078205,5.226298735235706e-05,3.979905927816107,7.246516404452556,0.019043266301035953,1.9459101490553132,2.449489742783178,0.16666666666666666,0.18232155679395465,0.4472135954999579,5.0,3.0297471521412684,4.437566900904143,0.05078204346942921,2,0,1,3,0,2
532,CA-2015-102848,2015-11-07,2015-11-09,Second Class,KB-16240,Karen Bern,Corporate,United States,Los Angeles,California,90036,West,FUR-CH-10000595,Furniture,Chairs,Safco Contoured Stacking Chairs,190.72,1,0.2,11.92,2015,11,7,5,4,2015,11,9,0,4,False,True,False,True,False,False,False,True,False,False,23.065125189341593,0.0018796992481203006,300.0599940011997,1.1106668443733618e-05,5.25603597429143,13.810141201305655,0.005243288590604027,0.6931471805599453,1.0,1.0,0.18232155679395465,0.4472135954999579,5.0,2.558776498354456,3.4525353003264136,0.08389261744966443,2,3,2,0,0,2
