Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Order Date_year,Order Date_month,Order Date_day,Order Date_dayofweek,Order Date_quarter,Ship Date_year,Ship Date_month,Ship Date_day,Ship Date_dayofweek,Ship Date_quarter,Sales_log,Sales_sqrt,Quantity_sqrt,Discount_sqrt,Ship Mode_Same Day,Ship Mode_Second Class,Ship Mode_Standard Class,Segment_Corporate,Segment_Home Office,Region_East,Region_South,Region_West,Category_Office Supplies,Category_Technology,Row ID_log,Row ID_sqrt,Postal Code_sqrt,Row ID_binned
546,CA-2014-103849,2014-05-11,2014-05-16,Standard Class,PG-18895,Paul Gonzalez,Consumer,Fort Worth,Texas,76106,Central,FUR-FU-10000723,Furniture,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",66.112,4,0.6,-84.2928,2014,5,11,6,2,2014,5,16,4,2,4.206362865543993,8.130928606254024,2.0,0.7745966692414834,False,False,True,False,False,False,False,False,False,False,6.304448802421981,23.366642891095847,275.87315925983086,"(500.0, 749.5]"
547,CA-2017-162929,2017-11-19,2017-11-22,First Class,AS-10135,Adrian Shami,Home Office,New York City,New York,10035,East,OFF-BI-10000404,Office Supplies,Binders,Avery Printable Repositionable Plastic Tabs,41.28,6,0.2,13.932,2017,11,19,6,4,2017,11,22,2,4,3.7443141610020367,6.424951361683604,2.449489742783178,0.4472135954999579,False,False,False,False,True,True,False,False,True,False,6.306275286948016,23.388031127053,100.174847142384,"(500.0, 749.5]"
548,CA-2017-162929,2017-11-19,2017-11-22,First Class,AS-10135,Adrian Shami,Home Office,New York City,New York,10035,East,OFF-PA-10002986,Office Supplies,Paper,Xerox 1898,13.36,2,0.0,6.4128,2017,11,19,6,4,2017,11,22,2,4,2.664446563620078,3.655133376499413,1.4142135623730951,0.0,False,False,False,False,True,True,False,False,True,False,6.3080984415095305,23.40939982143925,100.174847142384,"(500.0, 749.5]"
549,CA-2015-113173,2015-11-15,2015-11-17,Second Class,DK-13225,Dean Katz,Corporate,Chicago,Illinois,60653,Central,OFF-ST-10000604,Office Supplies,Storage,Home/Office Personal File Carts,250.272,9,0.2,15.642,2015,11,15,6,4,2015,11,17,1,4,5.526536017728995,15.819987357769916,3.0,0.4472135954999579,False,True,False,True,False,False,False,False,True,False,6.309918278226516,23.430749027719962,246.2782978664584,"(500.0, 749.5]"
550,CA-2015-113173,2015-11-15,2015-11-17,Second Class,DK-13225,Dean Katz,Corporate,Chicago,Illinois,60653,Central,OFF-BI-10004738,Office Supplies,Binders,Flexible Leather- Look Classic Collection Ring Binder,11.364,3,0.8,-17.046,2015,11,15,6,4,2015,11,17,1,4,2.51478902426987,3.3710532478737267,1.7320508075688772,0.8944271909999159,False,True,False,True,False,False,False,False,True,False,6.311734809152915,23.45207879911715,246.2782978664584,"(500.0, 749.5]"
551,CA-2015-113173,2015-11-15,2015-11-17,Second Class,DK-13225,Dean Katz,Corporate,Chicago,Illinois,60653,Central,OFF-SU-10001935,Office Supplies,Supplies,Staple remover,8.72,5,0.2,-1.744,2015,11,15,6,4,2015,11,17,1,4,2.274185618472348,2.95296461204668,2.23606797749979,0.4472135954999579,False,True,False,True,False,False,False,False,True,False,6.313548046277095,23.473389188611005,246.2782978664584,"(500.0, 749.5]"
552,CA-2016-136406,2016-04-15,2016-04-17,Second Class,BD-11320,Bill Donatelli,Consumer,San Francisco,California,94110,West,FUR-CH-10002024,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall,1121.568,2,0.2,0.0,2016,4,15,4,2,2016,4,17,6,2,7.02337419684616,33.48981934857218,1.4142135623730951,0.4472135954999579,False,True,False,False,False,False,False,True,False,False,6.315358001522335,23.49468024894146,306.77353210471074,"(500.0, 749.5]"
553,CA-2017-112774,2017-09-11,2017-09-12,First Class,RC-19960,Ryan Crowe,Consumer,Jacksonville,Florida,32216,South,FUR-FU-10003039,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",34.504,1,0.2,6.0382,2017,9,11,0,3,2017,9,12,1,3,3.569645366190238,5.8740105549786,1.0,0.4472135954999579,False,False,False,False,False,False,True,False,False,False,6.317164686747284,23.515952032609693,179.48816116947657,"(500.0, 749.5]"
554,CA-2017-101945,2017-11-24,2017-11-28,Standard Class,GT-14710,Greg Tran,Consumer,Houston,Texas,77070,Central,OFF-FA-10004248,Office Supplies,Fasteners,Advantus T-Pin Paper Clips,10.824,3,0.2,2.5707,2017,11,24,4,4,2017,11,28,1,4,2.470131364205846,3.2899848023965097,1.7320508075688772,0.4472135954999579,False,False,True,False,False,False,False,False,True,False,6.318968113746434,23.53720459187964,277.6148411018402,"(500.0, 749.5]"
555,CA-2017-100650,2017-06-29,2017-07-03,Second Class,DK-13225,Dean Katz,Corporate,Anaheim,California,92804,West,OFF-ST-10001780,Office Supplies,Storage,Tennsco 16-Compartment Lockers with Coat Rack,1295.78,2,0.0,310.9872,2017,6,29,3,2,2017,7,3,0,3,7.167639547723882,35.99694431476094,1.4142135623730951,0.0,False,True,False,True,False,False,False,True,True,False,6.320768294250582,23.558437978779494,304.63748948545384,"(500.0, 749.5]"
556,CA-2014-155852,2014-03-03,2014-03-07,Second Class,AJ-10945,Ashley Jarboe,Consumer,Wilmington,North Carolina,28403,South,OFF-AR-10003560,Office Supplies,Art,Zebra Zazzle Fluorescent Highlighters,19.456,4,0.2,3.4048,2014,3,3,0,1,2014,3,7,4,1,3.0182762379888857,4.410895600668871,2.0,0.4472135954999579,False,True,False,False,False,False,True,False,True,False,6.322565239927284,23.57965224510319,168.53189609091805,"(500.0, 749.5]"
557,CA-2016-113243,2016-06-10,2016-06-15,Standard Class,OT-18730,Olvera Toch,Consumer,Los Angeles,California,90045,West,OFF-LA-10001297,Office Supplies,Labels,Avery 473,20.7,2,0.0,9.936,2016,6,10,4,2,2016,6,15,2,2,3.077312260546414,4.54972526643093,1.4142135623730951,0.0,False,False,True,False,False,False,False,True,True,False,6.324358962381311,23.600847442411894,300.074990627343,"(500.0, 749.5]"
558,CA-2016-113243,2016-06-10,2016-06-15,Standard Class,OT-18730,Olvera Toch,Consumer,Los Angeles,California,90045,West,FUR-TA-10004256,Furniture,Tables,Easy-staple paper,1335.68,4,0.2,-217.048,2016,6,10,4,2,2016,6,15,2,2,7.197944206645099,36.54695609760135,2.0,0.4472135954999579,False,False,True,False,False,False,False,True,False,False,6.326149473155099,23.62202362203543,300.074990627343,"(500.0, 749.5]"
559,CA-2016-113243,2016-06-10,2016-06-15,Standard Class,OT-18730,Olvera Toch,Consumer,Los Angeles,California,90045,West,OFF-PA-10003441,Office Supplies,Paper,Xerox 226,32.4,5,0.0,15.552,2016,6,10,4,2,2016,6,15,2,2,3.5085558999826545,5.692099788303083,2.23606797749979,0.0,False,False,True,False,False,False,False,True,True,False,6.327936783729195,23.643180835073778,300.074990627343,"(500.0, 749.5]"
560,CA-2017-118731,2017-11-20,2017-11-22,Second Class,LP-17080,Liz Pelletier,Consumer,San Francisco,California,94110,West,FUR-FU-10003347,Furniture,Furnishings,Coloredge Poster Frame,42.6,3,0.0,16.614,2017,11,20,0,4,2017,11,22,2,4,3.775057150354989,6.526867548832288,1.7320508075688772,0.0,False,True,False,False,False,False,False,True,False,False,6.329720905522696,23.664319132398465,306.77353210471074,"(500.0, 749.5]"
561,CA-2017-118731,2017-11-20,2017-11-22,Second Class,LP-17080,Liz Pelletier,Consumer,San Francisco,California,94110,West,OFF-BI-10000069,Office Supplies,Binders,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",84.056,7,0.2,27.3182,2017,11,20,0,4,2017,11,22,2,4,4.44330986309078,9.16820593136956,2.6457513110645907,0.4472135954999579,False,True,False,False,False,False,False,True,True,False,6.331501849893691,23.68543856465402,306.77353210471074,"(500.0, 749.5]"
562,CA-2014-145576,2014-09-14,2014-09-18,Second Class,CA-12775,Cynthia Arntzen,Consumer,Tampa,Florida,33614,South,OFF-AP-10003914,Office Supplies,Appliances,"Sanitaire Vibra Groomer IR Commercial Upright Vacuum, Replacement Belts",13.0,5,0.2,1.3,2014,9,14,6,3,2014,9,18,3,3,2.6390573296152584,3.605551275463989,2.23606797749979,0.4472135954999579,False,True,False,False,False,False,True,False,True,False,6.333279628139691,23.706539182259394,183.34121195192313,"(500.0, 749.5]"
563,CA-2014-145576,2014-09-14,2014-09-18,Second Class,CA-12775,Cynthia Arntzen,Consumer,Tampa,Florida,33614,South,FUR-FU-10004020,Furniture,Furnishings,Advantus Panel Wall Acrylic Frame,13.128,3,0.2,3.7743,2014,9,14,6,3,2014,9,18,3,3,2.648158643861604,3.623258202226278,1.7320508075688772,0.4472135954999579,False,True,False,False,False,False,True,False,False,False,6.335054251498059,23.727621035409346,183.34121195192313,"(500.0, 749.5]"
564,CA-2015-130736,2015-12-07,2015-12-09,First Class,JF-15490,Jeremy Farry,Consumer,Seattle,Washington,98105,West,OFF-FA-10003467,Office Supplies,Fasteners,"Alliance Big Bands Rubber Bands, 12/Pack",3.96,2,0.0,0.0,2015,12,7,0,4,2015,12,9,2,4,1.601405740736836,1.98997487421324,1.4142135623730951,0.0,False,False,False,False,False,False,False,True,True,False,6.336825731146441,23.748684174075834,313.2171770513233,"(500.0, 749.5]"
565,CA-2015-130736,2015-12-07,2015-12-09,First Class,JF-15490,Jeremy Farry,Consumer,Seattle,Washington,98105,West,OFF-LA-10000634,Office Supplies,Labels,Avery 509,2.61,1,0.0,1.2006,2015,12,7,0,4,2015,12,9,2,4,1.2837077723447896,1.6155494421403511,1.0,0.0,False,False,False,False,False,False,False,True,True,False,6.338594078203183,23.769728648009426,313.2171770513233,"(500.0, 749.5]"
566,CA-2017-137099,2017-12-07,2017-12-10,First Class,FP-14320,Frank Preis,Consumer,Los Angeles,California,90008,West,TEC-PH-10002496,Technology,Phones,Cisco SPA301,374.376,3,0.2,46.797,2017,12,7,3,4,2017,12,10,6,4,5.92792819030261,19.34879841230457,1.7320508075688772,0.4472135954999579,False,False,False,False,False,False,False,True,False,True,6.340359303727752,23.790754506740637,300.0133330370502,"(500.0, 749.5]"
567,CA-2017-156951,2017-10-01,2017-10-08,Standard Class,EB-13840,Ellis Ballard,Corporate,Seattle,Washington,98105,West,OFF-PA-10004530,Office Supplies,Paper,Personal Creations Ink Jet Cards and Labels,91.84,8,0.0,45.0016,2017,10,1,6,4,2017,10,8,6,4,4.530877581406236,9.58331884056875,2.8284271247461903,0.0,False,False,True,True,False,False,False,True,True,False,6.342121418721152,23.811761799581316,313.2171770513233,"(500.0, 749.5]"
568,CA-2017-156951,2017-10-01,2017-10-08,Standard Class,EB-13840,Ellis Ballard,Corporate,Seattle,Washington,98105,West,OFF-BI-10001107,Office Supplies,Binders,"GBC White Gloss Covers, Plain Front",81.088,7,0.2,27.3672,2017,10,1,6,4,2017,10,8,6,4,4.407791842559908,9.004887561763333,2.6457513110645907,0.4472135954999579,False,False,True,True,False,False,False,True,True,False,6.343880434126331,23.83275057562597,313.2171770513233,"(500.0, 749.5]"
569,CA-2017-156951,2017-10-01,2017-10-08,Standard Class,EB-13840,Ellis Ballard,Corporate,Seattle,Washington,98105,West,OFF-PA-10004451,Office Supplies,Paper,Xerox 222,19.44,3,0.0,9.3312,2017,10,1,6,4,2017,10,8,6,4,3.017493765335504,4.409081537009721,1.7320508075688772,0.0,False,False,True,True,False,False,False,True,True,False,6.345636360828596,23.853720883753127,313.2171770513233,"(500.0, 749.5]"
570,CA-2017-156951,2017-10-01,2017-10-08,Standard Class,EB-13840,Ellis Ballard,Corporate,Seattle,Washington,98105,West,FUR-CH-10004997,Furniture,Chairs,Hon Every-Day Series Multi-Task Chairs,451.152,3,0.2,0.0,2017,10,1,6,4,2017,10,8,6,4,6.1140184064875545,21.240338980345864,1.7320508075688772,0.4472135954999579,False,False,True,True,False,False,False,True,False,False,6.3473892096560105,23.874672772626646,313.2171770513233,"(500.0, 749.5]"
571,CA-2017-164826,2017-12-28,2018-01-04,Standard Class,JF-15415,Jennifer Ferguson,Consumer,New York City,New York,10024,East,OFF-LA-10001297,Office Supplies,Labels,Avery 473,72.45,7,0.0,34.776,2017,12,28,3,4,2018,1,4,3,1,4.296604902619887,8.511756575466665,2.6457513110645907,0.0,False,False,True,False,False,True,False,False,True,False,6.349138991379798,23.895606290697042,100.11992808627062,"(500.0, 749.5]"
572,CA-2017-164826,2017-12-28,2018-01-04,Standard Class,JF-15415,Jennifer Ferguson,Consumer,New York City,New York,10024,East,OFF-FA-10000585,Office Supplies,Fasteners,OIC Bulk Pack Metal Binder Clips,13.96,4,0.0,6.4216,2017,12,28,3,4,2018,1,4,3,1,2.7053799725463312,3.736308338453881,2.0,0.0,False,False,True,False,False,True,False,False,True,False,6.35088571671474,23.916521486202797,100.11992808627062,"(500.0, 749.5]"
573,CA-2017-164826,2017-12-28,2018-01-04,Standard Class,JF-15415,Jennifer Ferguson,Consumer,New York City,New York,10024,East,OFF-BI-10001922,Office Supplies,Binders,Storex Dura Pro Binders,33.264,7,0.2,11.2266,2017,12,28,3,4,2018,1,4,3,1,3.53409524031307,5.767495123535,2.6457513110645907,0.4472135954999579,False,False,True,False,False,True,False,False,True,False,6.352629396319567,23.93741840717165,100.11992808627062,"(500.0, 749.5]"
574,CA-2017-164826,2017-12-28,2018-01-04,Standard Class,JF-15415,Jennifer Ferguson,Consumer,New York City,New York,10024,East,TEC-PH-10000347,Technology,Phones,Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple,14.85,3,0.0,4.0095,2017,12,28,3,4,2018,1,4,3,1,2.763169500323289,3.8535697735995385,1.7320508075688772,0.0,False,False,True,False,False,True,False,False,False,True,6.354370040797351,23.958297101421877,100.11992808627062,"(500.0, 749.5]"
575,CA-2016-127250,2016-11-03,2016-11-07,Standard Class,SF-20200,Sarah Foster,Consumer,Marysville,Washington,98270,West,OFF-AR-10003394,Office Supplies,Art,Newell 332,8.82,3,0.0,2.3814,2016,11,3,3,4,2016,11,7,0,4,2.2844211223663744,2.9698484809834995,1.7320508075688772,0.0,False,False,True,False,False,False,False,True,True,False,6.3561076606958915,23.979157616563597,313.4804619111054,"(500.0, 749.5]"
576,CA-2015-149713,2015-09-18,2015-09-22,Second Class,TG-21640,Trudy Glocke,Consumer,Long Beach,California,90805,West,OFF-PA-10004530,Office Supplies,Paper,Personal Creations Ink Jet Cards and Labels,160.72,14,0.0,78.7528,2015,9,18,4,3,2015,9,22,1,3,5.08586644477257,12.677539193392382,3.741657386773941,0.0,False,True,False,False,False,False,False,True,True,False,6.3578422665081,24.0,301.33867989357094,"(500.0, 749.5]"
577,CA-2015-149713,2015-09-18,2015-09-22,Second Class,TG-21640,Trudy Glocke,Consumer,Long Beach,California,90805,West,OFF-PA-10001450,Office Supplies,Paper,Rediform S.O.S. Phone Message Books,19.92,4,0.0,9.7608,2015,9,18,4,3,2015,9,22,1,3,3.040705639196722,4.46318272088428,2.0,0.0,False,True,False,False,False,False,False,True,True,False,6.359573868672378,24.020824298928627,301.33867989357094,"(500.0, 749.5]"
578,CA-2015-149713,2015-09-18,2015-09-22,Second Class,TG-21640,Trudy Glocke,Consumer,Long Beach,California,90805,West,OFF-SU-10001574,Office Supplies,Supplies,Acme Value Line Scissors,7.3,2,0.0,2.19,2015,9,18,4,3,2015,9,22,1,3,2.1162555148025524,2.701851217221259,1.4142135623730951,0.0,False,True,False,False,False,False,False,True,True,False,6.361302477572996,24.041630560342615,301.33867989357094,"(500.0, 749.5]"
579,CA-2017-118640,2017-07-20,2017-07-26,Standard Class,CS-11950,Carlos Soltero,Consumer,Chicago,Illinois,60610,Central,OFF-ST-10002974,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",69.712,2,0.2,8.714,2017,7,20,3,3,2017,7,26,2,3,4.258615289758647,8.349371233811562,1.4142135623730951,0.4472135954999579,False,False,True,False,False,False,False,False,True,False,6.363028103540465,24.06241883103193,246.19098277556796,"(500.0, 749.5]"
580,CA-2017-118640,2017-07-20,2017-07-26,Standard Class,CS-11950,Carlos Soltero,Consumer,Chicago,Illinois,60610,Central,FUR-FU-10001475,Furniture,Furnishings,"Contract Clock, 14"", Brown",8.792,1,0.6,-5.7148,2017,7,20,3,3,2017,7,26,2,3,2.2815657257699704,2.965130688519479,1.0,0.7745966692414834,False,False,True,False,False,False,False,False,False,False,6.364750756851911,24.08318915758459,246.19098277556796,"(500.0, 749.5]"
581,CA-2015-132906,2015-09-10,2015-09-14,Standard Class,CC-12145,Charles Crestani,Consumer,Los Angeles,California,90004,West,OFF-SU-10004498,Office Supplies,Supplies,Martin-Yale Premier Letter Opener,51.52,4,0.0,1.5456,2015,9,10,3,3,2015,9,14,0,3,3.9611940494345954,7.177743377970544,2.0,0.0,False,False,True,False,False,False,False,True,True,False,6.366470447731438,24.1039415863879,300.00666659259423,"(500.0, 749.5]"
582,CA-2017-145233,2017-12-01,2017-12-05,Standard Class,DV-13465,Dianna Vittorini,Consumer,Denver,Colorado,80219,West,TEC-PH-10004977,Technology,Phones,GE 30524EE4,470.376,3,0.2,52.9173,2017,12,1,4,4,2017,12,5,1,4,6.155656077029466,21.688153448369,1.7320508075688772,0.4472135954999579,False,False,True,False,False,False,False,True,False,True,6.368187186350492,24.124676163629637,283.22958884975276,"(500.0, 749.5]"
583,CA-2017-145233,2017-12-01,2017-12-05,Standard Class,DV-13465,Dianna Vittorini,Consumer,Denver,Colorado,80219,West,TEC-PH-10000586,Technology,Phones,AT&T SB67148 SynJ,105.584,2,0.2,9.2386,2017,12,1,4,4,2017,12,5,1,4,4.668933406657911,10.275407534497113,1.4142135623730951,0.4472135954999579,False,False,True,False,False,False,False,True,False,True,6.369900982828227,24.145392935299274,283.22958884975276,"(500.0, 749.5]"
584,CA-2017-145233,2017-12-01,2017-12-05,Standard Class,DV-13465,Dianna Vittorini,Consumer,Denver,Colorado,80219,West,OFF-AP-10000358,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,31.152,3,0.2,3.5046,2017,12,1,4,4,2017,12,5,1,4,3.4704746571469,5.58139767441812,1.7320508075688772,0.4472135954999579,False,False,True,False,False,False,False,True,True,False,6.371611847231857,24.166091947189145,283.22958884975276,"(500.0, 749.5]"
585,CA-2017-145233,2017-12-01,2017-12-05,Standard Class,DV-13465,Dianna Vittorini,Consumer,Denver,Colorado,80219,West,OFF-BI-10002764,Office Supplies,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge,6.783,7,0.7,-4.7481,2017,12,1,4,4,2017,12,5,1,4,2.051941867977251,2.6044193210771573,2.6457513110645907,0.8366600265340756,False,False,True,False,False,False,False,True,True,False,6.373319789577012,24.186773244895647,283.22958884975276,"(500.0, 749.5]"
586,CA-2017-145233,2017-12-01,2017-12-05,Standard Class,DV-13465,Dianna Vittorini,Consumer,Denver,Colorado,80219,West,TEC-PH-10001254,Technology,Phones,Easy-staple paper,406.368,4,0.2,30.4776,2017,12,1,4,4,2017,12,5,1,4,6.009716953825067,20.15857137795236,2.0,0.4472135954999579,False,False,True,False,False,False,False,True,False,True,6.375024819828097,24.20743687382041,283.22958884975276,"(500.0, 749.5]"
587,CA-2015-128139,2015-07-03,2015-07-09,Standard Class,BD-11725,Bruce Degenhardt,Consumer,Richmond,Kentucky,40475,South,FUR-CH-10003956,Furniture,Chairs,Novimex High-Tech Fabric Mesh Task Chair,70.98,1,0.0,4.9686,2015,7,3,4,3,2015,7,9,3,3,4.276388302650885,8.424962907930219,1.0,0.0,False,False,True,False,False,False,True,False,False,False,6.376726947898627,24.228082879171435,201.18399538730708,"(500.0, 749.5]"
588,CA-2015-128139,2015-07-03,2015-07-09,Standard Class,BD-11725,Bruce Degenhardt,Consumer,Richmond,Kentucky,40475,South,OFF-LA-10003930,Office Supplies,Labels,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",294.93,3,0.0,144.5157,2015,7,3,4,3,2015,7,9,3,3,5.690122939870236,17.173526137634052,1.7320508075688772,0.0,False,False,True,False,False,False,True,False,True,False,6.3784261836515865,24.24871130596428,201.18399538730708,"(500.0, 749.5]"
589,US-2016-156986,2016-03-20,2016-03-24,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,Salem,Oregon,97301,West,TEC-PH-10003800,Technology,Phones,i.Sound Portable Power - 8000 mAh,84.784,2,0.2,-20.1362,2016,3,20,6,1,2016,3,24,3,1,4.451832508917844,9.207822761109163,1.4142135623730951,0.4472135954999579,False,False,True,False,False,False,False,True,False,True,6.380122536899765,24.269322199023193,311.93108213193506,"(500.0, 749.5]"
590,US-2016-156986,2016-03-20,2016-03-24,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,Salem,Oregon,97301,West,OFF-PA-10002005,Office Supplies,Paper,Xerox 225,20.736,4,0.2,7.2576,2016,3,20,6,1,2016,3,24,3,1,3.0789698721240466,4.553679830642467,2.0,0.4472135954999579,False,False,True,False,False,False,False,True,True,False,6.3818160174060985,24.289915602982237,311.93108213193506,"(500.0, 749.5]"
591,US-2016-156986,2016-03-20,2016-03-24,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,Salem,Oregon,97301,West,OFF-BI-10002498,Office Supplies,Binders,Clear Mylar Reinforcing Strips,16.821,3,0.7,-12.8961,2016,3,20,6,1,2016,3,24,3,1,2.880377537190962,4.10134124403225,1.7320508075688772,0.8366600265340756,False,False,True,False,False,False,False,True,True,False,6.3835066348840055,24.310491562286437,311.93108213193506,"(500.0, 749.5]"
592,US-2016-156986,2016-03-20,2016-03-24,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,Salem,Oregon,97301,West,OFF-PA-10004101,Office Supplies,Paper,Xerox 1894,10.368,2,0.2,3.6288,2016,3,20,6,1,2016,3,24,3,1,2.4308023907947995,3.219937887599697,1.4142135623730951,0.4472135954999579,False,False,True,False,False,False,False,True,True,False,6.385194398997726,24.331050121192877,311.93108213193506,"(500.0, 749.5]"
593,CA-2014-135405,2014-01-09,2014-01-13,Standard Class,MS-17830,Melanie Seite,Consumer,Laredo,Texas,78041,Central,OFF-AR-10004078,Office Supplies,Art,Newell 312,9.344,2,0.2,1.168,2014,1,9,3,1,2014,1,13,0,1,2.3364066414695563,3.056795707926848,1.4142135623730951,0.4472135954999579,False,False,True,False,False,False,False,False,True,False,6.386879319362645,24.351591323771842,279.3581930067561,"(500.0, 749.5]"
594,CA-2014-135405,2014-01-09,2014-01-13,Standard Class,MS-17830,Melanie Seite,Consumer,Laredo,Texas,78041,Central,TEC-AC-10001266,Technology,Accessories,Memorex Micro Travel Drive 8 GB,31.2,3,0.2,9.75,2014,1,9,3,1,2014,1,13,0,1,3.471966452550362,5.585696017507576,1.7320508075688772,0.4472135954999579,False,False,True,False,False,False,False,False,False,True,6.38856140554563,24.372115213907882,279.3581930067561,"(500.0, 749.5]"
595,CA-2014-131450,2014-08-08,2014-08-15,Standard Class,LR-16915,Lena Radford,Consumer,San Diego,California,92024,West,OFF-AP-10004708,Office Supplies,Appliances,Fellowes Superior 10 Outlet Split Surge Protector,76.12,2,0.0,22.0748,2014,8,8,4,3,2014,8,15,4,3,4.34536265030229,8.724677644474895,1.4142135623730951,0.0,False,False,True,False,False,False,False,True,True,False,6.39024066706535,24.392621835300936,303.3545780106178,"(500.0, 749.5]"
596,CA-2014-131450,2014-08-08,2014-08-15,Standard Class,LR-16915,Lena Radford,Consumer,San Diego,California,92024,West,TEC-CO-10004115,Technology,Copiers,Sharp AL-1530CS Digital Copier,1199.976,3,0.2,434.9913,2014,8,8,4,3,2014,8,15,4,3,7.090889838533103,34.64066973948397,1.7320508075688772,0.4472135954999579,False,False,True,False,False,False,False,True,False,True,6.391917113392602,24.413111231467404,303.3545780106178,"(500.0, 749.5]"
597,CA-2014-131450,2014-08-08,2014-08-15,Standard Class,LR-16915,Lena Radford,Consumer,San Diego,California,92024,West,TEC-PH-10002398,Technology,Phones,AT&T 1070 Corded Phone,445.96,5,0.2,55.745,2014,8,8,4,3,2014,8,15,4,3,6.1024691051508935,21.117765033260504,2.23606797749979,0.4472135954999579,False,False,True,False,False,False,False,True,False,True,6.393590753950631,24.43358344574123,303.3545780106178,"(500.0, 749.5]"
598,CA-2014-131450,2014-08-08,2014-08-15,Standard Class,LR-16915,Lena Radford,Consumer,San Diego,California,92024,West,FUR-FU-10001979,Furniture,Furnishings,Dana Halogen Swing-Arm Architect Lamp,327.76,8,0.0,91.7728,2014,8,8,4,3,2014,8,15,4,3,5.795328001280299,18.10414317221337,2.8284271247461903,0.0,False,False,True,False,False,False,False,True,False,False,6.395261598115449,24.454038521274967,303.3545780106178,"(500.0, 749.5]"
599,CA-2016-120180,2016-07-14,2016-07-16,First Class,TP-21130,Theone Pippenger,Consumer,Philadelphia,Pennsylvania,19134,East,OFF-SU-10004115,Office Supplies,Supplies,Acme Stainless Steel Office Snips,11.632,2,0.2,1.0178,2016,7,14,3,3,2016,7,16,5,3,2.536233276953341,3.410571799566753,1.4142135623730951,0.4472135954999579,False,False,False,False,False,True,False,False,True,False,6.396929655216146,24.474476501040833,138.32570260078205,"(500.0, 749.5]"
600,US-2016-100720,2016-07-16,2016-07-21,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,Philadelphia,Pennsylvania,19120,East,TEC-PH-10001425,Technology,Phones,Mophie Juice Pack Helium for iPhone,143.982,3,0.4,-28.7964,2016,7,16,5,3,2016,7,21,3,3,4.976609596783789,11.999249976561035,1.7320508075688772,0.6324555320336759,False,False,True,False,False,True,False,False,False,True,6.398594934535208,24.49489742783178,138.27508813954884,"(500.0, 749.5]"
601,US-2016-100720,2016-07-16,2016-07-21,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,Philadelphia,Pennsylvania,19120,East,TEC-PH-10003963,Technology,Phones,GE 2-Jack Phone Line Splitter,494.376,4,0.4,-115.3544,2016,7,16,5,3,2016,7,21,3,3,6.205317070181284,22.23456768187769,2.0,0.6324555320336759,False,False,True,False,False,True,False,False,False,True,6.400257445308821,24.515301344262525,138.27508813954884,"(500.0, 749.5]"
602,US-2016-100720,2016-07-16,2016-07-21,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,Philadelphia,Pennsylvania,19120,East,OFF-SU-10001574,Office Supplies,Supplies,Acme Value Line Scissors,5.84,2,0.2,0.73,2016,7,16,5,3,2016,7,21,3,3,1.922787731634459,2.4166091947189146,1.4142135623730951,0.4472135954999579,False,False,True,False,False,True,False,False,True,False,6.401917196727186,24.535688292770594,138.27508813954884,"(500.0, 749.5]"
603,CA-2014-149958,2014-03-15,2014-03-19,Standard Class,AS-10240,Alan Shonely,Consumer,Tampa,Florida,33614,South,OFF-ST-10001490,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",142.776,1,0.2,17.847,2014,3,15,5,1,2014,3,19,2,1,4.968256532887749,11.948891161944694,1.0,0.4472135954999579,False,False,True,False,False,False,True,False,True,False,6.403574197934815,24.55605831561735,183.34121195192313,"(500.0, 749.5]"
604,CA-2014-149958,2014-03-15,2014-03-19,Standard Class,AS-10240,Alan Shonely,Consumer,Tampa,Florida,33614,South,FUR-FU-10001756,Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",45.696,3,0.2,5.1408,2014,3,15,5,1,2014,3,19,2,1,3.8436585079014898,6.759881655768835,1.7320508075688772,0.4472135954999579,False,False,True,False,False,False,True,False,False,False,6.405228458030842,24.576411454889016,183.34121195192313,"(500.0, 749.5]"
